scenario,concurrency,request_id,timestamp,completed_timestamp,selected_node,physical_node,selection_reason,queue_length,active_requests,cpu_utilization_percent,gpu_utilization_percent,gpu_memory_utilization_percent,ram_utilization_percent,temperature_celsius,ttft_ms,tokens_per_second,rtt_ms,predicted_e2e_ms,actual_e2e_ms,worker_actual_e2e_ms,status,error
static_nano,8,193eb247-c4d6-447e-a168-65099a2832b8,1788350228.3161788,1788350229.6433134,nano,etri-dev0001-jetorn,policy:static:nano,0,0,,,,41.685,40.812,1023.917,27.161,455.633,852.453,1327.134,1317.649,ok,
static_nano,8,ac9cf223-ad11-4f8c-a01e-f4caf140e1e3,1788350228.3211784,1788350230.0210738,nano,etri-dev0001-jetorn,policy:static:nano,0,0,,,,41.685,40.812,1371.55,25.4,464.163,860.983,1699.894,1687.226,ok,
static_nano,8,a6b0e77c-e3bd-475c-abdc-90c0d36ba239,1788350228.3231866,1788350230.409986,nano,etri-dev0001-jetorn,policy:static:nano,0,0,50.0,,,41.685,40.812,1733.782,25.009,454.178,850.998,2086.798,2066.296,ok,
static_nano,8,75a2b15a-d268-46ad-aa82-23a085ae6b80,1788350228.4226694,1788350230.772053,nano,etri-dev0001-jetorn,policy:static:nano,0,0,,,,41.685,40.968,2019.733,25.592,553.664,950.484,2349.383,2333.784,ok,
static_nano,8,d1124f9d-3d6e-4330-a7d0-dcef0ebabfa3,1788350228.4242847,1788350231.139385,nano,etri-dev0001-jetorn,policy:static:nano,0,0,0.0,,,41.685,40.75,2376.573,25.345,476.529,873.349,2715.099,2693.912,ok,
static_nano,16,d7785fcb-f0f1-4fff-82a7-11b41b205e9c,1788350234.351791,1788350235.001377,nano,etri-dev0001-jetorn,policy:static:nano,0,0,2.309,,,41.534,41.031,215.419,17.671,1034.929,1409.927,649.584,609.643,ok,
static_nano,16,67ebea73-1796-4e55-996d-e8d62c23325a,1788350234.353279,1788350235.3875897,nano,etri-dev0001-jetorn,policy:static:nano,0,0,50.0,,,41.587,40.968,669.418,24.642,1030.198,1405.196,1034.309,994.867,ok,
static_nano,16,c3ba538e-c159-4c2a-832b-2777f46afc0c,1788350234.432942,1788350235.7453156,nano,etri-dev0001-jetorn,policy:static:nano,0,0,50.0,,,41.587,40.843,840.168,26.398,1032.214,1407.212,1312.373,1144.053,ok,
static_nano,16,356bb7d4-d7c0-4712-b71c-6ce51ebc95e4,1788350234.5030754,1788350236.107326,nano,etri-dev0001-jetorn,policy:static:nano,0,0,33.333,,,41.587,40.843,1188.044,26.561,1115.996,1490.994,1604.249,1493.382,ok,
static_nano,16,ce139a03-2423-4901-bb89-33400b062cf5,1788350234.5089712,1788350236.472202,nano,etri-dev0001-jetorn,policy:static:nano,0,0,,,,41.587,40.968,1544.152,26.575,1129.692,1504.69,1963.229,1849.939,ok,
static_nano,16,dcf241ae-3117-4454-a3ef-dfc0df955767,1788350234.6193352,1788350236.842583,nano,etri-dev0001-jetorn,policy:static:nano,0,0,0.0,,,41.587,40.968,1871.758,25.961,1230.896,1605.894,2223.246,2183.726,ok,
static_nano,16,456d631b-a6d3-4fc5-a3f9-a39a93296284,1788350234.7081864,1788350237.386977,nano,etri-dev0001-jetorn,policy:static:nano,0,0,50.0,,,41.534,40.875,2339.803,23.758,1141.534,1516.532,2678.789,2668.067,ok,
static_nano,16,439304f1-5cd7-4e74-a669-d8f4ab172058,1788350234.7130787,1788350237.7331831,nano,etri-dev0001-jetorn,policy:static:nano,0,0,,,,41.587,41.062,2714.045,27.257,1235.371,1610.369,3020.103,3006.752,ok,
static_nano,16,7bc54fbf-0217-40fe-8cf2-0705f3dc008b,1788350234.8179991,1788350238.4378352,nano,etri-dev0001-jetorn,policy:static:nano,0,0,0.0,,,41.587,41.062,3176.392,22.642,1221.502,1596.5,3619.835,3532.208,ok,
static_nano,16,a5ccfbc9-5119-4ca5-91ac-9e9380cf9b96,1788350234.9074893,1788350238.8971317,nano,etri-dev0001-jetorn,policy:static:nano,0,0,0.0,,,41.534,41.062,3675.209,26.361,1244.694,1619.692,3989.641,3978.227,ok,
static_nano,16,2e847818-1a88-4ee0-b313-b82e300a16b6,1788350234.916588,1788350239.2946827,nano,etri-dev0001-jetorn,policy:static:nano,0,0,0.0,,,41.587,41.062,4025.908,23.687,1330.762,1705.76,4378.092,4367.423,ok,
static_nano,16,5964a5fe-e4fb-418e-a9d9-81115cd46a72,1788350235.0088172,1788350239.6558385,nano,etri-dev0001-jetorn,policy:static:nano,0,0,,,,41.587,41.0,4335.907,26.166,1385.704,1760.702,4647.019,4637.835,ok,
static_nano,16,70e72f9c-965e-4030-868b-8670c462b193,1788350235.0108454,1788350240.0037727,nano,etri-dev0001-jetorn,policy:static:nano,0,0,50.0,,,41.587,40.75,4683.924,27.283,1387.139,1762.137,4992.925,4977.631,ok,
static_nano,16,52f5ef00-bf2f-4574-8bc7-20cf7e2b9cf2,1788350235.0120711,1788350240.579086,nano,etri-dev0001-jetorn,policy:static:nano,0,0,,,,41.587,40.75,5225.553,24.867,1363.718,1738.716,5567.013,5546.728,ok,
static_nano,16,04f61da9-917b-4ac7-92db-d8e39260bf8e,1788350235.0129318,1788350240.9310575,nano,etri-dev0001-jetorn,policy:static:nano,0,0,40.0,,,41.587,41.0,5599.923,27.014,1425.632,1800.63,5918.125,5893.433,ok,
static_nano,16,ecc95b94-69dc-4e20-afab-2f19b7f92e68,1788350235.651756,1788350241.302041,nano,etri-dev0001-jetorn,policy:static:nano,0,0,,,,41.587,41.0,5323.889,25.62,1359.093,1734.091,5650.283,5635.857,ok,
