actual_e2e_ms,block,client_latency_ms,completed_timestamp,concurrency,condition_id,error,eval_count,excluded,inference_ms,model,node_id,node_state,queue_wait_ms,request_id,response,role,run_order,stage_seconds,status,target_node,timestamp,tokens_per_second,ttft_ms,within_block_order
75.572,1,78.533,1788523198.2585464,4,b01-o01-spark-c4,,8,False,19.392,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.18,b28372a8-c15c-4b6b-b174-20aa398be4f6,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.180017,545.517,60.228,1
77.61,1,79.556,1788523198.2783427,4,b01-o01-spark-c4,,8,False,19.882,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.727,dec4eea8-afb0-40e0-8aa7-7c6aa4bd05de,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.1987898,518.336,61.808,1
76.698,1,78.919,1788523198.2978647,4,b01-o01-spark-c4,,8,False,19.606,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.092,66476699-2a4b-4585-a629-f659762cbebd,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.2189476,546.15,61.506,1
76.073,1,78.289,1788523198.317252,4,b01-o01-spark-c4,,8,False,19.082,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.992,4bef201b-5bdc-4aa6-965c-f5cb3443471f,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.2389662,541.895,61.139,1
77.298,1,79.646,1788523198.3382783,4,b01-o01-spark-c4,,8,False,20.952,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.347,c6be2c0d-7632-404a-9926-7405b321702d,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.258635,545.219,62.286,1
77.612,1,80.058,1788523198.358478,4,b01-o01-spark-c4,,8,False,20.137,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.475,9650768c-2dc0-4e3f-84e2-4c2bec9d538c,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.278423,539.12,62.467,1
78.405,1,79.849,1788523198.3777857,4,b01-o01-spark-c4,,8,False,19.514,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,58.891,1ad164cd-6da2-4464-a2df-7a6bc30c7183,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.2979376,542.63,63.418,1
77.812,1,80.373,1788523198.3977149,4,b01-o01-spark-c4,,8,False,19.585,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,58.227,220e1f32-ca0c-4fdd-a2e5-daf676f9ce9a,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.317344,544.699,62.739,1
77.393,1,79.51,1788523198.41786,4,b01-o01-spark-c4,,8,False,19.844,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.549,601a4c87-aac9-4a9a-9362-1faa71610ba3,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.3383536,546.299,61.956,1
76.564,1,79.146,1788523198.4376583,4,b01-o01-spark-c4,,8,False,19.688,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.876,ff26e391-214d-4dab-8cb7-853b5571fc30,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.3585162,546.635,61.607,1
77.595,1,79.63,1788523198.457463,4,b01-o01-spark-c4,,8,False,20.016,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.579,bdead705-8385-4078-9222-ea75bb54858f,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.3778348,544.477,62.395,1
76.956,1,79.115,1788523198.47689,4,b01-o01-spark-c4,,8,False,19.059,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.897,13f186eb-b0b9-44fa-be04-330adfae3b97,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.397778,545.331,61.985,1
76.059,1,78.862,1788523198.4968262,4,b01-o01-spark-c4,,8,False,19.904,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.156,d072c2bf-f420-44c8-80b6-e67cc102e441,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.4179666,543.589,61.044,1
76.614,1,78.462,1788523198.5161982,4,b01-o01-spark-c4,,8,False,19.676,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.938,e50e0b86-e0e8-4c2f-9c00-3dd6455e7539,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.4377372,544.033,61.923,1
77.577,1,79.596,1788523198.5370953,4,b01-o01-spark-c4,,8,False,20.315,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.262,1ea0aaac-63ac-43f0-8c89-299e8b368613,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.4575026,544.922,62.388,1
77.626,1,79.843,1788523198.5568192,4,b01-o01-spark-c4,,8,False,20.097,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.529,a522803c-4507-45f9-a746-a90cfc379f9f,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.4769773,540.431,62.341,1
76.627,1,81.479,1788523198.5783658,4,b01-o01-spark-c4,,8,False,18.91,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.717,4bc90a0a-b065-461b-a068-eeef7f525b62,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.4968898,542.814,61.481,1
76.455,1,78.405,1788523198.5946336,4,b01-o01-spark-c4,,8,False,18.806,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.649,d3a6f941-2b5b-4c72-a444-ce991280d277,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.5162294,545.071,61.557,1
74.968,1,77.2,1788523198.6144092,4,b01-o01-spark-c4,,8,False,19.602,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,55.366,647208ae-51c2-48bf-bbab-aee082633a9a,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.5372102,546.934,60.142,1
75.475,1,77.097,1788523198.633953,4,b01-o01-spark-c4,,8,False,19.37,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.104,d32eaf11-1806-470d-a9f5-21dd1675ac27,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.556857,540.285,60.192,1
72.872,1,74.593,1788523198.6530344,4,b01-o01-spark-c4,,8,False,19.162,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,53.709,a7c8bd8d-4900-44c6-8518-61ff94db72cd,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.5784435,539.556,57.805,1
76.248,1,77.794,1788523198.6724505,4,b01-o01-spark-c4,,8,False,19.305,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.943,e2136ae2-5d19-455f-9000-30293c5389cd,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.5946574,540.541,61.471,1
75.939,1,77.206,1788523198.6916397,4,b01-o01-spark-c4,,8,False,19.1,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.839,bce2dd7a-7b56-4149-aefa-90bfd8f44c2d,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.6144347,539.847,60.703,1
76.733,1,78.477,1788523198.7124748,4,b01-o01-spark-c4,,8,False,20.826,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,55.907,97e6a8a6-852a-4d6a-8d34-7368f1758eea,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.6339986,527.322,60.955,1
78.589,1,80.14,1788523198.7332082,4,b01-o01-spark-c4,,8,False,20.715,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.874,551b5bae-7124-4428-a8fa-d19c056e4ecd,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.653069,542.299,62.777,1
78.223,1,79.862,1788523198.7523413,4,b01-o01-spark-c4,,8,False,18.974,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.249,3e514e09-818e-4ff4-8d42-520752aff752,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.6724803,544.885,62.985,1
78.317,1,79.723,1788523198.7713845,4,b01-o01-spark-c4,,8,False,18.849,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.468,493bba25-2ec9-4e75-8f0f-ddd218a13359,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.6916628,544.774,63.333,1
76.948,1,78.284,1788523198.7907853,4,b01-o01-spark-c4,,8,False,19.24,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.707,6b006271-54be-4df7-be5e-7fd12283c22b,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.7125022,542.814,61.792,1
75.475,1,77.045,1788523198.810275,4,b01-o01-spark-c4,,8,False,19.338,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.137,208b9aef-3388-4dc1-b174-147bb4b8cf23,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.7332306,546.597,60.034,1
76.122,1,77.483,1788523198.8298516,4,b01-o01-spark-c4,,8,False,19.616,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.506,2971d3da-273b-46ba-b239-a9edd1150aa4,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.7523696,542.226,60.807,1
76.936,1,78.499,1788523198.8499067,4,b01-o01-spark-c4,,8,False,19.694,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.241,10caa470-c847-422b-a986-123976892077,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.7714088,544.144,61.275,1
76.854,1,78.957,1788523198.8697648,4,b01-o01-spark-c4,,8,False,20.031,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.822,62a65e6e-cb6d-4cd0-8372-74e5df79ff22,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.7908092,541.345,62.015,1
77.914,1,79.38,1788523198.8896778,4,b01-o01-spark-c4,,8,False,19.602,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,58.312,b78a3774-23a5-4433-bf7a-4f4b8e181b09,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.8102984,541.712,62.752,1
79.519,1,80.872,1788523198.9107437,4,b01-o01-spark-c4,,8,False,20.973,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,58.546,dca51701-34b1-417d-b5a2-bb7901328d01,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.8298736,530.398,63.886,1
79.12,1,81.442,1788523198.9313695,4,b01-o01-spark-c4,,8,False,20.263,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,58.857,6ec3a8af-fa3b-4081-8865-b3bb5616411b,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.8499305,545.703,63.486,1
79.018,1,81.301,1788523198.9510853,4,b01-o01-spark-c4,,8,False,19.581,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.437,ca9330b8-ec8b-4772-8c37-5043fb3cfa4f,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.8697867,545.256,63.972,1
80.191,1,82.33,1788523198.9720232,4,b01-o01-spark-c4,,8,False,20.873,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.317,7584877e-0f2f-4c20-acd5-e253a090a94c,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.8896964,543.7,64.798,1
78.77,1,81.142,1788523198.9919202,4,b01-o01-spark-c4,,8,False,19.745,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.026,171ce8f1-bbfd-4d7b-ae30-eabdf1d1866f,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.9107816,540.212,63.472,1
77.807,1,80.653,1788523199.012096,4,b01-o01-spark-c4,,8,False,19.772,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,58.034,578d3b81-5f5f-4860-baac-b93dc4b905b0,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.9314458,545.368,62.415,1
78.022,1,80.942,1788523199.0320952,4,b01-o01-spark-c4,,8,False,20.025,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.997,4a640a4d-55f5-4437-9f69-87222df792ee,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.951156,541.969,62.502,1
77.294,1,78.998,1788523199.051099,4,b01-o01-spark-c4,,8,False,19.188,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,58.107,515bd9ed-70b3-44ba-9960-e03b6e4fbe76,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.9721017,545.665,62.141,1
76.052,1,78.175,1788523199.0701842,4,b01-o01-spark-c4,,8,False,19.018,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.035,9319bcef-2a02-4964-bfc0-26cdfd32d22d,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523198.9920099,546.523,61.076,1
75.815,1,77.84,1788523199.0900114,4,b01-o01-spark-c4,,8,False,19.428,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.388,0d46c4b0-705f-451e-bd05-44af322899d3,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.0121741,542.741,60.122,1
75.701,1,77.586,1788523199.1097517,4,b01-o01-spark-c4,,8,False,19.444,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.257,7cccc19d-2b0e-4b6f-a609-575e2c17db19,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.0321689,545.405,60.391,1
76.33,1,78.368,1788523199.1294868,4,b01-o01-spark-c4,,8,False,19.611,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.719,2d639cb0-9e22-4f04-81e6-a3c9f6e88287,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.0511215,546.709,61.477,1
77.586,1,79.579,1788523199.1497836,4,b01-o01-spark-c4,,8,False,20.002,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.584,e2f30305-a70e-40ed-94a3-5f8ff61b87de,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.0702078,543.072,62.417,1
77.429,1,79.697,1788523199.1697764,4,b01-o01-spark-c4,,8,False,20.087,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.341,c51fb01a-bcb2-49a3-9de4-1e374b775bd9,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.0900817,527.983,61.96,1
76.434,1,78.699,1788523199.1885262,4,b01-o01-spark-c4,,8,False,18.72,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.714,fbf83922-0ea3-43dd-aa4b-e1aaecb8a5c6,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.10983,540.176,61.415,1
77.402,1,79.81,1788523199.2093718,4,b01-o01-spark-c4,,8,False,20.739,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,56.663,53e0ec3b-7a7f-4dfc-8e0d-1e01b5f68516,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.1295648,542.226,61.898,1
77.589,1,79.726,1788523199.2295947,4,b01-o01-spark-c4,,8,False,20.16,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.429,99b3a8e1-b019-40c0-9f01-91ff7b17d9f9,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.1498709,545.517,62.03,1
78.301,1,80.623,1788523199.2504656,4,b01-o01-spark-c4,,8,False,20.704,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,57.596,b6906964-0dd3-4978-ad25-f7f06fc00ce8,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.169845,543.552,62.918,1
79.192,1,81.91,1788523199.2705088,4,b01-o01-spark-c4,,8,False,19.916,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.275,c0323115-717e-4b6f-b93f-e02daf6d9e5a,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.188602,511.084,63.147,1
79.683,1,81.965,1788523199.2914114,4,b01-o01-spark-c4,,8,False,21.007,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,58.675,2cde91dc-07f6-45fe-8c19-7305937b0612,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.209448,513.512,63.415,1
80.277,1,82.863,1788523199.3125324,4,b01-o01-spark-c4,,8,False,20.477,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.8,95912dfc-f2b8-4537-8940-ed906c319b0d,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.2296724,515.398,64.548,1
80.313,1,82.48,1788523199.3330116,4,b01-o01-spark-c4,,8,False,20.707,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.606,1555ffbc-a765-489b-8c96-2138e4607347,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.250534,518.001,64.205,1
80.847,1,83.229,1788523199.3538108,4,b01-o01-spark-c4,,8,False,20.707,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,60.14,2f924753-3e92-43a5-92e4-70ddea4017af,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.2705848,519.009,65.12,1
80.418,1,82.734,1788523199.3741915,4,b01-o01-spark-c4,,8,False,20.256,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,60.162,3bc60422-dcae-4590-a15b-2ed278deda71,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.2914608,517.799,64.433,1
80.343,1,83.037,1788523199.395645,4,b01-o01-spark-c4,,8,False,21.246,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.098,af5ee94a-0e27-4c4b-ae0c-a14ddd4630bd,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.3126104,505.082,63.715,1
80.852,1,83.131,1788523199.4162087,4,b01-o01-spark-c4,,8,False,20.709,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,60.143,bf02e092-fc00-4af1-bdc2-6bfe0ea0b542,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.3330803,511.476,64.555,1
79.505,1,81.666,1788523199.4355505,4,b01-o01-spark-c4,,8,False,19.078,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,60.428,b5f1ec9d-7d45-4f23-893d-8d4f2e94cce2,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.353887,535.189,64.138,1
80.249,1,82.391,1788523199.4566517,4,b01-o01-spark-c4,,8,False,21.211,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.038,2381abec-f6ac-4228-aa0f-78c7a3f69e12,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.3742628,495.694,63.696,1
80.346,1,82.183,1788523199.477901,4,b01-o01-spark-c4,,8,False,21.177,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.169,0ec029e5-4b95-4792-9665-e978fd101491,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.395721,496.186,64.137,1
80.352,1,82.157,1788523199.4984322,4,b01-o01-spark-c4,,8,False,20.435,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.917,0167de58-521d-4ab8-b801-9524b05bf9f3,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.4162776,531.279,64.883,1
82.703,1,84.941,1788523199.5205681,4,b01-o01-spark-c4,,8,False,21.946,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,60.757,37956270-6a15-4561-982c-6a1461a7753b,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.4356296,497.76,65.649,1
81.469,1,83.863,1788523199.540584,4,b01-o01-spark-c4,,8,False,19.848,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,61.621,4d02d63c-afeb-43f2-8512-fdc8d9b2ca65,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.4567242,524.178,65.853,1
80.194,1,82.307,1788523199.560315,4,b01-o01-spark-c4,,8,False,19.733,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,60.461,6807c6b1-e9ff-4b71-a3bd-360c7e2ec09a,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.4780107,522.705,64.384,1
81.073,1,83.17,1788523199.581668,4,b01-o01-spark-c4,,8,False,21.187,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.885,6304d2eb-2be3-428d-873d-6024e421f397,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.4985,495.325,64.4,1
80.156,1,82.241,1788523199.602882,4,b01-o01-spark-c4,,8,False,21.131,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,59.026,0616f728-3cfd-4af7-8a5a-1c83123f9c4d,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.520644,493.583,63.425,1
81.174,1,83.064,1788523199.6237206,4,b01-o01-spark-c4,,8,False,21.061,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,60.113,9fe15530-d8a4-4414-a673-eb2eadec462a,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.5406585,512.295,65.059,1
83.437,1,85.629,1788523199.6460173,4,b01-o01-spark-c4,,8,False,21.914,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,61.522,73e86241-67cd-43f5-b64a-be1f4755e178,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.5603912,490.106,66.529,1
84.52,1,86.792,1788523199.6685324,4,b01-o01-spark-c4,,8,False,22.52,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,62.0,7aa53d4d-e2db-468a-a7ad-aa1c22352ea9,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.5817428,482.567,67.193,1
84.431,1,86.722,1788523199.689702,4,b01-o01-spark-c4,,8,False,20.874,llama3.2:1b,etri-ser0002-cgnmsb,ACTIVE,63.557,d05d50ad-3077-4da6-a408-9f68c4702fa4,Edge computing reduces latency by processing data closer,spark,1,12.0,ok,spark,1788523199.6029832,502.797,67.964,1
