activation_estimate_ms,activation_started_timestamp,active_requests,agent_healthy,available,completed_requests,cpu_utilization_percent,deactivation_timestamp,ewma_inference_ms,ewma_tokens_per_second,ewma_ttft_ms,experiment,failed_requests,gpu_measurement_attributable,gpu_memory_total_mib,gpu_memory_used_mib,gpu_memory_utilization_percent,gpu_metrics_reason,gpu_model,gpu_temperature_celsius,gpu_utilization_percent,healthy,idle_seconds,inference_process_rss_mib,inference_ready,inference_worker_running,last_activation,last_deactivation,last_inference_ms,last_request_timestamp,last_tokens_per_second,last_ttft_ms,management_process_rss_mib,management_runtime_running,max_concurrency,method,model,model_cache_bytes,model_cached,model_digest,node,node_id,node_state,phase,profile_inference_ms,queue_length,ram_utilization_percent,ready_timestamp,role,route,rtt_ms,runtime_running,state_changed_timestamp,temperature_celsius,timestamp
0.0,1788492765.4992259,0,True,True,1037,12.141,,376.687,25.691,63.184,idle,0,False,,,,dcgm_not_available_for_node,,,,True,258.3714745044708,1659.754,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},387.568,1788494261.820396,25.01,63.72,56.383,True,1,cold_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,42.191,1788492765.7595692,nano,nano,19.477,True,1788492765.7595828,37.937,1788494520.1918705
5000.0,1788493466.4636014,0,True,True,426,7.974,1788494270.942276,200.299,46.237,36.441,idle,0,False,7685.0,871.0,11.334,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5060 Ti,39.0,0.0,False,284.33958196640015,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493466.4636014, ""activation_time_ms"": 1142.566, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1142.565, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1139.841, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493467.606126, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""agx"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493467.6061294}, ""worker_start_ms"": 0.34}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.793988, ""deactivation_time_ms"": 148.293, ""deactivation_timestamp"": 1788494270.942276, ""model_delete_ms"": 90.321, ""model_unload_ms"": 56.95, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""agx"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494270.9422514}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.183, ""worker_stop_ms"": 56.95}",205.646,1788494235.8337572,44.855,26.974,342.965,True,1,cold_on_demand,llama3.2:1b,0,False,,agx,etri-ser0001-cg0msb,COLD,measurement,1200.0,0,18.224,,agx,nano,19.89,True,1788494270.9422514,35.0,1788494520.1733391
5000.0,1788493467.610893,0,True,True,1654,1.546,1788494271.0537722,203.625,45.958,82.526,idle,0,False,15840.0,286.0,1.806,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5080,49.0,0.0,False,289.4567220211029,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493467.610893, ""activation_time_ms"": 1195.399, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1195.396, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1188.474, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493468.8061852, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""spark"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493468.806192}, ""worker_start_ms"": 1.063}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.936024, ""deactivation_time_ms"": 117.751, ""deactivation_timestamp"": 1788494271.0537722, ""model_delete_ms"": 77.944, ""model_unload_ms"": 37.347, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""spark"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494271.0537536}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.718, ""worker_stop_ms"": 37.347}",202.933,1788494230.736171,45.942,27.681,341.52,True,1,cold_on_demand,llama3.2:1b,0,False,,spark,etri-ser0002-cgnmsb,COLD,measurement,800.0,0,24.956,,spark,nano,19.946,True,1788494271.0537536,37.05,1788494520.192893
0.0,1788492765.4992259,0,True,True,1037,8.98,,376.687,25.691,63.184,idle,0,False,,,,dcgm_not_available_for_node,,,,True,259.46549439430237,1659.754,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},387.568,1788494261.820396,25.01,63.72,56.383,True,1,cold_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,42.181,1788492765.7595692,nano,nano,26.948,True,1788492765.7595828,37.812,1788494521.2858903
5000.0,1788493466.4636014,0,True,True,426,5.168,1788494270.942276,200.299,46.237,36.441,idle,0,False,7685.0,871.0,11.334,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5060 Ti,39.0,0.0,False,285.43766474723816,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493466.4636014, ""activation_time_ms"": 1142.566, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1142.565, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1139.841, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493467.606126, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""agx"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493467.6061294}, ""worker_start_ms"": 0.34}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.793988, ""deactivation_time_ms"": 148.293, ""deactivation_timestamp"": 1788494270.942276, ""model_delete_ms"": 90.321, ""model_unload_ms"": 56.95, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""agx"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494270.9422514}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.183, ""worker_stop_ms"": 56.95}",205.646,1788494235.8337572,44.855,26.974,342.965,True,1,cold_on_demand,llama3.2:1b,0,False,,agx,etri-ser0001-cg0msb,COLD,measurement,1200.0,0,18.224,,agx,nano,21.79,True,1788494270.9422514,35.0,1788494521.271422
5000.0,1788493467.610893,0,True,True,1654,2.467,1788494271.0537722,203.625,45.958,82.526,idle,0,False,15840.0,286.0,1.806,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5080,49.0,0.0,False,290.55457282066345,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493467.610893, ""activation_time_ms"": 1195.399, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1195.396, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1188.474, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493468.8061852, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""spark"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493468.806192}, ""worker_start_ms"": 1.063}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.936024, ""deactivation_time_ms"": 117.751, ""deactivation_timestamp"": 1788494271.0537722, ""model_delete_ms"": 77.944, ""model_unload_ms"": 37.347, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""spark"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494271.0537536}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.718, ""worker_stop_ms"": 37.347}",202.933,1788494230.736171,45.942,27.681,341.52,True,1,cold_on_demand,llama3.2:1b,0,False,,spark,etri-ser0002-cgnmsb,COLD,measurement,800.0,0,24.957,,spark,nano,16.099,True,1788494271.0537536,38.05,1788494521.2907438
0.0,1788492765.4992259,0,True,True,1037,16.364,,376.687,25.691,63.184,idle,0,False,,,,dcgm_not_available_for_node,,,,True,260.55417490005493,1659.754,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},387.568,1788494261.820396,25.01,63.72,56.383,True,1,cold_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,42.185,1788492765.7595692,nano,nano,26.373,True,1788492765.7595828,37.781,1788494522.3745708
5000.0,1788493466.4636014,0,True,True,426,6.14,1788494270.942276,200.299,46.237,36.441,idle,0,False,7685.0,871.0,11.334,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5060 Ti,39.0,0.0,False,286.5277512073517,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493466.4636014, ""activation_time_ms"": 1142.566, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1142.565, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1139.841, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493467.606126, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""agx"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493467.6061294}, ""worker_start_ms"": 0.34}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.793988, ""deactivation_time_ms"": 148.293, ""deactivation_timestamp"": 1788494270.942276, ""model_delete_ms"": 90.321, ""model_unload_ms"": 56.95, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""agx"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494270.9422514}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.183, ""worker_stop_ms"": 56.95}",205.646,1788494235.8337572,44.855,26.974,342.965,True,1,cold_on_demand,llama3.2:1b,0,False,,agx,etri-ser0001-cg0msb,COLD,measurement,1200.0,0,18.231,,agx,nano,8.33,True,1788494270.9422514,35.0,1788494522.3615084
5000.0,1788493467.610893,0,True,True,1654,2.811,1788494271.0537722,203.625,45.958,82.526,idle,0,False,15840.0,286.0,1.806,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5080,49.0,0.0,False,291.6330723762512,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493467.610893, ""activation_time_ms"": 1195.399, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1195.396, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1188.474, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493468.8061852, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""spark"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493468.806192}, ""worker_start_ms"": 1.063}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.936024, ""deactivation_time_ms"": 117.751, ""deactivation_timestamp"": 1788494271.0537722, ""model_delete_ms"": 77.944, ""model_unload_ms"": 37.347, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""spark"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494271.0537536}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.718, ""worker_stop_ms"": 37.347}",202.933,1788494230.736171,45.942,27.681,341.52,True,1,cold_on_demand,llama3.2:1b,0,False,,spark,etri-ser0002-cgnmsb,COLD,measurement,800.0,0,24.96,,spark,nano,12.908,True,1788494271.0537536,38.05,1788494522.3692434
0.0,1788492765.4992259,0,True,True,1037,4.167,,376.687,25.691,63.184,idle,0,False,,,,dcgm_not_available_for_node,,,,True,261.63518023490906,1659.754,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},387.568,1788494261.820396,25.01,63.72,56.383,True,1,cold_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,42.187,1788492765.7595692,nano,nano,25.066,True,1788492765.7595828,37.906,1788494523.4555762
5000.0,1788493466.4636014,0,True,True,426,5.571,1788494270.942276,200.299,46.237,36.441,idle,0,False,7685.0,871.0,11.334,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5060 Ti,39.0,0.0,False,287.6069383621216,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493466.4636014, ""activation_time_ms"": 1142.566, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1142.565, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1139.841, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493467.606126, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""agx"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493467.6061294}, ""worker_start_ms"": 0.34}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.793988, ""deactivation_time_ms"": 148.293, ""deactivation_timestamp"": 1788494270.942276, ""model_delete_ms"": 90.321, ""model_unload_ms"": 56.95, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""agx"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494270.9422514}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.183, ""worker_stop_ms"": 56.95}",205.646,1788494235.8337572,44.855,26.974,342.965,True,1,cold_on_demand,llama3.2:1b,0,False,,agx,etri-ser0001-cg0msb,COLD,measurement,1200.0,0,18.234,,agx,nano,18.397,True,1788494270.9422514,35.0,1788494523.4406955
5000.0,1788493467.610893,0,True,True,1654,1.587,1788494271.0537722,203.625,45.958,82.526,idle,0,False,15840.0,286.0,1.806,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5080,49.0,0.0,False,292.7222957611084,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493467.610893, ""activation_time_ms"": 1195.399, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1195.396, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1188.474, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493468.8061852, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""spark"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493468.806192}, ""worker_start_ms"": 1.063}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.936024, ""deactivation_time_ms"": 117.751, ""deactivation_timestamp"": 1788494271.0537722, ""model_delete_ms"": 77.944, ""model_unload_ms"": 37.347, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""spark"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494271.0537536}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.718, ""worker_stop_ms"": 37.347}",202.933,1788494230.736171,45.942,27.681,341.52,True,1,cold_on_demand,llama3.2:1b,0,False,,spark,etri-ser0002-cgnmsb,COLD,measurement,800.0,0,24.946,,spark,nano,13.45,True,1788494271.0537536,37.05,1788494523.4584668
0.0,1788492765.4992259,0,True,True,1037,2.477,,376.687,25.691,63.184,idle,0,False,,,,dcgm_not_available_for_node,,,,True,262.72018551826477,1659.754,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},387.568,1788494261.820396,25.01,63.72,56.383,True,1,cold_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,42.19,1788492765.7595692,nano,nano,25.685,True,1788492765.7595828,37.812,1788494524.5405815
5000.0,1788493466.4636014,0,True,True,426,4.455,1788494270.942276,200.299,46.237,36.441,idle,0,False,7685.0,871.0,11.334,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5060 Ti,39.0,0.0,False,288.6883599758148,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493466.4636014, ""activation_time_ms"": 1142.566, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1142.565, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1139.841, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493467.606126, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""agx"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493467.6061294}, ""worker_start_ms"": 0.34}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.793988, ""deactivation_time_ms"": 148.293, ""deactivation_timestamp"": 1788494270.942276, ""model_delete_ms"": 90.321, ""model_unload_ms"": 56.95, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""agx"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0001-cg0msb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494270.9422514}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.183, ""worker_stop_ms"": 56.95}",205.646,1788494235.8337572,44.855,26.974,342.965,True,1,cold_on_demand,llama3.2:1b,0,False,,agx,etri-ser0001-cg0msb,COLD,measurement,1200.0,0,18.229,,agx,nano,7.6,True,1788494270.9422514,36.0,1788494524.5221171
5000.0,1788493467.610893,0,True,True,1654,1.736,1788494271.0537722,203.625,45.958,82.526,idle,0,False,15840.0,286.0,1.806,dcgm_shared_with_existing_workload,NVIDIA GeForce RTX 5080,49.0,0.0,False,293.7858145236969,0.0,False,False,"{""activation_required"": true, ""activation_started_timestamp"": 1788493467.610893, ""activation_time_ms"": 1195.399, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 1195.396, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 1188.474, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""CACHED"", ""ready_timestamp"": 1788493468.8061852, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""spark"", ""old_state"": ""CACHED"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:always_on"", ""timestamp"": 1788493468.806192}, ""worker_start_ms"": 1.063}","{""deactivation_required"": true, ""deactivation_started_timestamp"": 1788494270.936024, ""deactivation_time_ms"": 117.751, ""deactivation_timestamp"": 1788494271.0537722, ""model_delete_ms"": 77.944, ""model_unload_ms"": 37.347, ""node_state"": ""COLD"", ""node_state_before"": ""ACTIVE"", ""transition"": {""new_state"": ""COLD"", ""node"": ""spark"", ""old_state"": ""ACTIVE"", ""physical_node"": ""etri-ser0002-cgnmsb"", ""reason"": ""method_setup:cold_on_demand"", ""timestamp"": 1788494271.0537536}, ""worker_lifecycle_note"": ""Ollama management daemon remains resident; inference runner is unloaded"", ""worker_start_ms"": 0.718, ""worker_stop_ms"": 37.347}",202.933,1788494230.736171,45.942,27.681,341.52,True,1,cold_on_demand,llama3.2:1b,0,False,,spark,etri-ser0002-cgnmsb,COLD,measurement,800.0,0,24.945,,spark,nano,14.965,True,1788494271.0537536,38.05,1788494524.5219855
0.0,1788492765.4992259,0,True,True,1037,3.448,,376.687,25.691,63.184,idle,0,False,,,,dcgm_not_available_for_node,,,,True,263.7853493690491,1659.754,True,True,"{""activation_required"": true, ""activation_started_timestamp"": 1788492765.4992259, ""activation_time_ms"": 260.74, ""cuda_initialization_ms"": null, ""endpoint_ready_ms"": 260.737, ""model_digest"": ""baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878"", ""model_load_ms"": 247.719, ""model_remote_download_ms"": 0.0, ""node_state"": ""ACTIVE"", ""node_state_before"": ""COLD"", ""ready_timestamp"": 1788492765.7595692, ""transition"": {""new_state"": ""ACTIVE"", ""node"": ""nano"", ""old_state"": ""COLD"", ""physical_node"": ""etri-dev0001-jetorn"", ""reason"": ""method_setup:cached_on_demand"", ""timestamp"": 1788492765.7595828}, ""worker_start_ms"": 2.037}",{},387.568,1788494261.820396,25.01,63.72,56.383,True,1,cold_on_demand,llama3.2:1b,1321098329,True,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,nano,etri-dev0001-jetorn,ACTIVE,measurement,2500.0,0,42.197,1788492765.7595692,nano,nano,29.111,True,1788492765.7595828,37.843,1788494525.6057453
