request_id,method,selected_node,requested_concurrency,nano_expected_ms,activation_time_ms,rtt_ms,worker_actual_e2e_ms,offload_cost_ms,offloading_gain_ms,beneficial
7fcdeb80-6090-4372-b4a0-bdd02fddbdc8,cached_on_demand,agx,8,3178.8714285714286,0.0,9.011,1547.096,1556.107,1622.7644285714287,True
798f84f2-6d4f-4162-8c02-82efc9f50323,cached_on_demand,agx,8,3178.8714285714286,0.0,9.879,1546.248,1556.127,1622.7444285714287,True
32fa0a3e-2690-4c07-a7fa-01293669c2bc,cached_on_demand,agx,8,3178.8714285714286,0.0,10.077,1534.583,1544.66,1634.2114285714285,True
ca7db6a7-589c-4d45-a29b-1721f1cf8145,cached_on_demand,agx,8,3178.8714285714286,0.0,9.231,1530.713,1539.944,1638.9274285714287,True
74edd631-79d9-43df-98cf-af806b6c289a,cached_on_demand,agx,8,3178.8714285714286,0.0,9.849,1542.987,1552.836,1626.0354285714286,True
44608f83-ca0f-4317-95f0-9551e3ddb4e8,cached_on_demand,agx,8,3178.8714285714286,0.0,10.479,1536.159,1546.6380000000001,1632.2334285714285,True
beb7fb8b-fd97-4918-ad1f-f44b7d7ac830,cached_on_demand,agx,8,3178.8714285714286,0.0,9.862,1533.24,1543.102,1635.7694285714285,True
5c8a9304-5416-47f2-ab54-06f60d7d3d93,cached_on_demand,agx,8,3178.8714285714286,0.0,8.653,1540.746,1549.3990000000001,1629.4724285714285,True
0abcc26b-e0cd-4f94-95e5-816716255ca9,cached_on_demand,agx,8,3178.8714285714286,0.0,9.278,1510.339,1519.617,1659.2544285714287,True
cbecac7b-1698-4268-a140-2229cbf7e24c,cached_on_demand,agx,8,3178.8714285714286,0.0,10.239,1533.728,1543.967,1634.9044285714285,True
2f13cb05-c84b-4615-b552-314a3e421b68,cached_on_demand,agx,8,3178.8714285714286,0.0,9.428,1540.717,1550.1450000000002,1628.7264285714284,True
c0814c56-dcdd-4c2a-b7d5-fde202f974fb,cached_on_demand,agx,8,3178.8714285714286,0.0,9.277,1549.533,1558.81,1620.0614285714287,True
9e7c77b5-bdbd-457e-928d-b40c85bdbcd3,cached_on_demand,agx,8,3178.8714285714286,0.0,9.272,1538.007,1547.279,1631.5924285714286,True
0fc11ca1-d657-43a8-8ec8-74d27f1e4d8d,cached_on_demand,agx,8,3178.8714285714286,0.0,9.163,1557.857,1567.02,1611.8514285714286,True
543f16aa-5e61-4310-9100-0083d457b515,cached_on_demand,agx,8,3178.8714285714286,0.0,10.708,1559.427,1570.135,1608.7364285714286,True
b65a5a17-b059-43c8-af54-37d4150e1eb7,cached_on_demand,agx,8,3178.8714285714286,0.0,8.113,1558.412,1566.525,1612.3464285714285,True
8c9973fb-4f7c-4d83-9533-06bbacbddc5a,cached_on_demand,agx,8,3178.8714285714286,0.0,9.895,1566.37,1576.2649999999999,1602.6064285714288,True
b4a355ce-8eb0-44ee-8095-7f1aacb8eb5e,cached_on_demand,agx,8,3178.8714285714286,0.0,9.648,1575.092,1584.74,1594.1314285714286,True
93846fcb-fb45-4a02-be45-baa6e72946fa,cached_on_demand,agx,8,3178.8714285714286,0.0,8.992,1571.689,1580.681,1598.1904285714286,True
8f859317-294d-4015-8bc3-17a168094507,cached_on_demand,agx,8,3178.8714285714286,0.0,9.913,1592.764,1602.677,1576.1944285714287,True
de2968ec-9478-4d34-9098-5a0e852adb90,cached_on_demand,agx,8,3178.8714285714286,0.0,9.819,1594.157,1603.9759999999999,1574.8954285714287,True
d92a0356-2fae-4f8f-9bf3-b0e01267fefc,cached_on_demand,agx,8,3178.8714285714286,0.0,8.714,1593.342,1602.056,1576.8154285714286,True
ffcc0baf-5e1a-44b3-b654-90dc2dac91ea,cached_on_demand,agx,8,3178.8714285714286,0.0,11.214,1571.559,1582.773,1596.0984285714287,True
57d05352-c9d4-4f7e-977c-5155a7a45f86,cached_on_demand,agx,8,3178.8714285714286,0.0,9.618,1575.923,1585.541,1593.3304285714287,True
0f6410f9-8596-423f-a5b0-ad609fe06552,cached_on_demand,agx,8,3178.8714285714286,0.0,10.79,1559.68,1570.47,1608.4014285714286,True
07e1f3ff-2123-4595-943f-126a86f04860,cached_on_demand,agx,8,3178.8714285714286,0.0,10.18,1559.233,1569.413,1609.4584285714286,True
4556688b-7352-4b02-964b-e232d020a981,cached_on_demand,agx,8,3178.8714285714286,0.0,10.822,1538.805,1549.627,1629.2444285714287,True
4ccd4f76-5661-4fff-bb45-8e947cb81ba1,cached_on_demand,agx,8,3178.8714285714286,0.0,9.862,1531.108,1540.97,1637.9014285714286,True
5d94b580-f1f7-4e18-a7fe-fcb996b05a33,cached_on_demand,agx,8,3178.8714285714286,0.0,8.522,1543.314,1551.836,1627.0354285714286,True
a730a4ab-54cc-4ce5-bed2-1e9666044db9,cached_on_demand,agx,8,3178.8714285714286,0.0,9.696,1536.152,1545.848,1633.0234285714287,True
e8332766-caea-4f82-a1a4-88cb6d8d167c,cached_on_demand,agx,8,3178.8714285714286,0.0,10.086,1524.716,1534.802,1644.0694285714287,True
416379fd-bf4e-4815-88cd-79f04e8cf571,cached_on_demand,agx,8,3178.8714285714286,0.0,9.95,1524.527,1534.477,1644.3944285714285,True
9ba127b9-61f9-4573-81d5-6ae2393f158c,cached_on_demand,agx,8,3178.8714285714286,0.0,9.988,1529.661,1539.6490000000001,1639.2224285714285,True
3757f369-37a9-4f09-b698-2a1d8ec1a0f1,cached_on_demand,agx,8,3178.8714285714286,0.0,9.425,1525.494,1534.9189999999999,1643.9524285714288,True
311d8ea1-40f7-4307-a6de-15e001f010b0,cached_on_demand,agx,8,3178.8714285714286,0.0,9.458,1548.858,1558.316,1620.5554285714286,True
011e1242-424f-4cac-8593-d5d23b306686,cached_on_demand,agx,8,3178.8714285714286,0.0,10.26,1544.187,1554.447,1624.4244285714287,True
0dfe812e-470d-46bc-8449-d33f206d5b2c,cached_on_demand,agx,8,3178.8714285714286,0.0,9.527,1560.692,1570.219,1608.6524285714286,True
ef3d7db8-1fee-4b5e-9c96-918647fe7764,cached_on_demand,agx,8,3178.8714285714286,0.0,10.337,1566.861,1577.198,1601.6734285714285,True
e31b7799-80df-4b9c-80f0-f0f1464a64f5,cached_on_demand,agx,16,6258.831130434783,0.0,7.679,213.664,221.343,6037.488130434783,True
1ef8ff75-6ff8-4496-b82d-059723fbbe8b,cached_on_demand,agx,16,6258.831130434783,0.0,9.006,369.974,378.98,5879.851130434783,True
44920b4f-6f92-486e-93a9-df4907465d6e,cached_on_demand,agx,16,6258.831130434783,0.0,9.039,518.969,528.008,5730.823130434783,True
59f9a420-36bd-4ac2-86ee-945788cf1694,cached_on_demand,agx,16,6258.831130434783,0.0,10.046,653.023,663.0690000000001,5595.762130434782,True
91e826d0-5d08-4760-8ec2-4e5f174ae72b,cached_on_demand,agx,16,6258.831130434783,0.0,10.543,784.613,795.1560000000001,5463.675130434783,True
42ef0838-d7a5-4caf-984e-06afca3624ad,cached_on_demand,agx,16,6258.831130434783,0.0,8.551,933.599,942.1500000000001,5316.681130434783,True
b8600360-0cb4-4aa8-b60a-0a2898123b91,cached_on_demand,agx,16,6258.831130434783,0.0,9.502,1064.204,1073.706,5185.1251304347825,True
d982264f-68d0-4f7e-8abb-d3d7b76b2138,cached_on_demand,agx,16,6258.831130434783,0.0,8.713,1213.125,1221.838,5036.993130434783,True
a5617f18-0fe1-4d2b-b0c1-01fa02e8366a,cached_on_demand,agx,16,6258.831130434783,0.0,9.305,1368.541,1377.846,4880.985130434783,True
e0ef838f-711b-43af-a0d4-83055f4724ab,cached_on_demand,agx,16,6258.831130434783,0.0,10.316,1513.283,1523.599,4735.232130434782,True
597462c7-bded-4e8e-902b-05f96340fd81,cached_on_demand,agx,16,6258.831130434783,0.0,10.324,1660.89,1671.2140000000002,4587.617130434783,True
a895227d-77d9-4315-9d8e-af66de7d4782,cached_on_demand,agx,16,6258.831130434783,0.0,8.785,1810.184,1818.969,4439.862130434783,True
bc1adec7-fc32-49e6-bcb2-6fec73189c22,cached_on_demand,agx,16,6258.831130434783,0.0,9.194,1953.327,1962.521,4296.310130434783,True
0375b03f-e19e-4d8b-98fa-776169096fa3,cached_on_demand,agx,16,6258.831130434783,0.0,8.866,2097.303,2106.169,4152.662130434783,True
eee5a367-568c-4768-9ac2-aeeb812259dc,cached_on_demand,agx,16,6258.831130434783,0.0,8.673,2245.17,2253.843,4004.9881304347828,True
793b5851-0ba9-4d1a-8e54-4d37fecbc714,cached_on_demand,agx,16,6258.831130434783,0.0,9.324,2396.993,2406.317,3852.5141304347826,True
9fe145da-b3db-4e4a-bf27-8b0c38b5cd4e,cached_on_demand,agx,16,6258.831130434783,0.0,7.378,2543.426,2550.804,3708.0271304347825,True
e762cba6-4f3a-454b-971d-fa7df44bf215,cached_on_demand,spark,16,6258.831130434783,1195.531,14.428,259.776,1469.7350000000001,4789.096130434782,True
c763feb4-b398-4a34-8ec4-4d5860c3cc16,cached_on_demand,agx,16,6258.831130434783,0.0,9.509,2671.617,2681.126,3577.7051304347824,True
c7c0a186-e3fe-4a62-8ec0-9a8f3974e6d9,cached_on_demand,spark,16,6258.831130434783,0.0,18.549,398.136,416.685,5842.146130434782,True
cf76bb64-ef8a-4d1b-ac49-2c03cec56447,cached_on_demand,agx,16,6258.831130434783,0.0,8.469,2829.459,2837.928,3420.9031304347827,True
6ac4bf34-fa3b-4ce9-9436-842d5bda7bf4,cached_on_demand,spark,16,6258.831130434783,0.0,9.999,546.731,556.73,5702.101130434783,True
34b322bf-8b73-4e4c-9230-d5dce206c90e,cached_on_demand,agx,16,6258.831130434783,0.0,8.987,2979.342,2988.329,3270.5021304347824,True
2f03e567-60a5-4e8d-99d2-cf132f0f806b,cached_on_demand,spark,16,6258.831130434783,0.0,17.609,689.101,706.71,5552.121130434783,True
bfcf5951-e32e-4ed2-8d7d-0f6d6ead083f,cached_on_demand,agx,16,6258.831130434783,0.0,8.634,3123.289,3131.9230000000002,3126.9081304347824,True
8c40d71e-e523-4b5e-99f8-d444b9597026,cached_on_demand,spark,16,6258.831130434783,0.0,17.618,836.815,854.4330000000001,5404.398130434783,True
c97baa5e-f74a-458c-b410-84cf58db8e0f,cached_on_demand,agx,16,6258.831130434783,0.0,9.75,3152.637,3162.387,3096.4441304347824,True
da5e0901-856a-4f76-8098-7c58cc7cbe81,cached_on_demand,spark,16,6258.831130434783,0.0,18.244,983.301,1001.5450000000001,5257.2861304347825,True
001283c9-a8d4-4655-8722-20b8faf893ef,cached_on_demand,agx,16,6258.831130434783,0.0,9.67,3150.703,3160.373,3098.4581304347826,True
ec8c77dd-643a-47a2-8633-ce201a4769d2,cached_on_demand,spark,16,6258.831130434783,0.0,15.648,1129.095,1144.743,5114.088130434782,True
33019f90-62e6-46d0-831f-c2e07afe9145,cached_on_demand,agx,16,6258.831130434783,0.0,10.098,3167.695,3177.793,3081.0381304347825,True
248e97d0-17c6-4b9a-9686-066fc32c9ace,cached_on_demand,spark,16,6258.831130434783,0.0,8.397,1276.429,1284.826,4974.005130434783,True
ce024448-3e63-48ad-93f9-ce8c3f545e2b,cached_on_demand,agx,16,6258.831130434783,0.0,10.853,3141.225,3152.078,3106.7531304347826,True
b0697215-1c91-413b-a72e-9a0866c7a048,cached_on_demand,spark,16,6258.831130434783,0.0,9.791,1421.723,1431.514,4827.3171304347825,True
15fb4ab2-f292-4652-8215-21fa6998facf,cached_on_demand,spark,16,6258.831130434783,0.0,17.605,1565.731,1583.336,4675.495130434782,True
e76f2448-03c3-4ea9-ae2e-996bcc00a615,cached_on_demand,spark,16,6258.831130434783,0.0,16.709,1703.134,1719.843,4538.988130434783,True
16fa6969-0d87-43f0-904b-447473d901f0,cached_on_demand,spark,16,6258.831130434783,0.0,8.805,1857.703,1866.508,4392.323130434783,True
a0e00857-12f6-43ee-87a9-02bc2e718435,cached_on_demand,spark,16,6258.831130434783,0.0,17.439,1983.399,2000.838,4257.993130434783,True
7dc00518-d5a2-48f9-a3a2-7d971d0f3c90,cached_on_demand,spark,16,6258.831130434783,0.0,13.311,2133.407,2146.7180000000003,4112.113130434782,True
d0cec0f5-2b03-4497-bcfd-394da6ce135b,cached_on_demand,spark,16,6258.831130434783,0.0,9.3,2187.781,2197.081,4061.7501304347825,True
eee6be00-cd9b-4c32-a83a-838f0049fbed,cached_on_demand,spark,16,6258.831130434783,0.0,7.957,2329.286,2337.243,3921.5881304347827,True
9c7e9385-2303-4d73-bec0-c597985089ea,cached_on_demand,spark,16,6258.831130434783,0.0,9.635,2396.669,2406.304,3852.5271304347825,True
45c7988c-cecb-4c97-8f2c-d798031465b0,cached_on_demand,spark,16,6258.831130434783,0.0,17.795,2540.265,2558.06,3700.7711304347827,True
9ccf75d9-10dc-48f4-9d73-54435c170ef8,cached_on_demand,spark,16,6258.831130434783,0.0,14.963,2586.317,2601.28,3657.5511304347824,True
7686c0b5-d0d8-4e7a-9cec-148264ee24f7,cached_on_demand,spark,16,6258.831130434783,0.0,6.9,2737.841,2744.741,3514.0901304347826,True
ab14438f-feb3-4db4-8557-be258fa8ca0e,cached_on_demand,spark,16,6258.831130434783,0.0,6.236,2813.726,2819.962,3438.8691304347826,True
d7b0ba36-14d9-4a13-a0f5-691419f558d1,cached_on_demand,spark,16,6258.831130434783,0.0,6.361,2973.224,2979.585,3279.2461304347826,True
be7e1ea0-00af-43c7-9ef9-7f9715cefddb,cached_on_demand,spark,16,6258.831130434783,0.0,5.128,3021.585,3026.713,3232.1181304347824,True
aa65e837-625c-47fa-9f7f-67c02723b552,cached_on_demand,spark,16,6258.831130434783,0.0,20.634,3132.276,3152.91,3105.9211304347828,True
1fe71ed1-294d-4a25-8c65-d5cfa6a86098,cached_on_demand,spark,16,6258.831130434783,0.0,6.067,3214.886,3220.953,3037.8781304347826,True
3c5e1ce8-2219-4d38-8e68-266473935b61,cached_on_demand,spark,16,6258.831130434783,0.0,19.454,3187.545,3206.9990000000003,3051.8321304347824,True
728c55bf-ae0f-41b4-ade6-c91c668ced61,cached_on_demand,spark,16,6258.831130434783,0.0,7.056,3169.93,3176.986,3081.8451304347827,True
5f60f189-1aa3-425a-8b4d-bda4e5772ddc,cached_on_demand,spark,16,6258.831130434783,0.0,18.264,3195.241,3213.505,3045.3261304347825,True
360fb6db-c497-4316-95e8-0c9bfaec9e2f,cached_on_demand,spark,16,6258.831130434783,0.0,6.621,3237.226,3243.847,3014.9841304347824,True
87adc8b6-8e6b-4f51-b32a-fe15eff0b945,cached_on_demand,spark,16,6258.831130434783,0.0,10.131,3214.53,3224.661,3034.1701304347825,True
e5c8678f-5c2a-4cf0-8fa1-3657d219cce7,cached_on_demand,spark,16,6258.831130434783,0.0,14.696,3196.165,3210.861,3047.9701304347827,True
cb80425e-9299-4d07-878d-973374135afe,cached_on_demand,spark,16,6258.831130434783,0.0,19.433,3198.842,3218.275,3040.5561304347825,True
6d25ee2b-2708-489a-a726-b4471a6194bc,cached_on_demand,spark,16,6258.831130434783,0.0,20.531,3195.314,3215.845,3042.986130434783,True
5ab28ca1-dc18-41aa-ba45-1a42616f5767,cached_on_demand,spark,16,6258.831130434783,0.0,14.962,3235.58,3250.542,3008.2891304347827,True
b7c4e599-37e9-43b6-aa7f-16facd9987ac,cached_on_demand,spark,16,6258.831130434783,0.0,13.378,3226.57,3239.9480000000003,3018.8831304347823,True
79bf93ff-f8bc-415f-8466-d6e28d1f313d,cached_on_demand,spark,16,6258.831130434783,0.0,6.057,3254.177,3260.234,2998.5971304347827,True
ca04d59e-3b95-4bec-b0c0-84c6cd53c99a,cached_on_demand,spark,16,6258.831130434783,0.0,16.824,3218.398,3235.222,3023.6091304347824,True
c688733e-3ac8-4cfa-92b9-c5e55270de82,cached_on_demand,spark,16,6258.831130434783,0.0,16.432,3210.264,3226.696,3032.1351304347827,True
fba67215-35d7-4e7f-8885-aedacab88de8,cached_on_demand,spark,16,6258.831130434783,0.0,19.11,3219.683,3238.793,3020.0381304347825,True
dceb9235-c16f-453b-b7f5-b8f4662d70c6,cached_on_demand,spark,16,6258.831130434783,0.0,8.252,3210.296,3218.548,3040.283130434783,True
e1df8208-5491-4761-a93c-02695311fdd0,cached_on_demand,spark,16,6258.831130434783,0.0,10.596,3230.825,3241.421,3017.410130434783,True
4ace287a-bdca-453a-ab15-dbd24aeace8e,cached_on_demand,spark,16,6258.831130434783,0.0,17.486,3198.5,3215.986,3042.8451304347827,True
58bda380-a15e-4d5e-8573-b8663e6a696f,cached_on_demand,spark,16,6258.831130434783,0.0,6.229,3237.227,3243.4559999999997,3015.375130434783,True
5650ae16-cf1d-4159-a0be-80a78e544874,cached_on_demand,spark,16,6258.831130434783,0.0,7.245,3230.966,3238.211,3020.620130434783,True
67d5124b-42c3-4690-aebc-cfac9bf1daba,cached_on_demand,spark,16,6258.831130434783,0.0,8.752,3252.912,3261.6639999999998,2997.167130434783,True
47312e31-d214-4db9-9b80-24a0435a121c,cached_on_demand,spark,16,6258.831130434783,0.0,17.991,3215.795,3233.786,3025.0451304347825,True
7327d893-d851-445a-a440-e99089ef3bf7,cached_on_demand,spark,16,6258.831130434783,0.0,13.617,3220.141,3233.7580000000003,3025.0731304347823,True
8c47225e-9cd8-43e2-9843-835d3a5fe57a,cached_on_demand,spark,16,6258.831130434783,0.0,8.148,3220.355,3228.503,3030.3281304347825,True
39ae0705-a5e7-40c3-b291-e84e6ec41075,cached_on_demand,spark,16,6258.831130434783,0.0,6.699,3253.843,3260.542,2998.2891304347827,True
3be71dc4-4516-4b71-89fd-3a007bd2b792,cached_on_demand,spark,16,6258.831130434783,0.0,16.33,3206.152,3222.482,3036.3491304347826,True
f60449ba-b6a5-4db8-9da1-6af3467c02ad,cached_on_demand,spark,16,6258.831130434783,0.0,10.725,3231.091,3241.816,3017.015130434783,True
d0acef26-bf3d-4641-a06a-6e81de45198a,cached_on_demand,spark,16,6258.831130434783,0.0,16.049,3211.588,3227.637,3031.1941304347824,True
986a546e-15c3-4ac8-9ef7-721a42452399,cached_on_demand,spark,16,6258.831130434783,0.0,19.162,3217.907,3237.069,3021.7621304347826,True
5e5d616e-6719-4af7-9336-afeb44d4b4aa,cached_on_demand,spark,16,6258.831130434783,0.0,9.982,3240.884,3250.866,3007.9651304347826,True
e8cab620-32bc-4a57-850f-43ad00f1f6ee,cached_on_demand,spark,16,6258.831130434783,0.0,6.081,3252.045,3258.126,3000.7051304347824,True
ea2f5acd-3939-4697-84b6-20d4713ded31,cached_on_demand,spark,16,6258.831130434783,0.0,17.295,3224.049,3241.344,3017.4871304347826,True
180ec23b-7500-4b47-94fd-f01af67a1109,cached_on_demand,spark,16,6258.831130434783,0.0,17.938,3220.853,3238.791,3020.0401304347824,True
5fe297b5-2ec1-4e85-adba-d51d51dd5bde,cached_on_demand,spark,16,6258.831130434783,0.0,10.773,3224.978,3235.751,3023.0801304347824,True
ad392fd6-927d-46eb-a2c6-6f55fcbd2364,cached_on_demand,spark,16,6258.831130434783,0.0,16.112,3231.224,3247.3360000000002,3011.4951304347824,True
ece069e2-3d44-48a9-9aaf-7e2fe237d6b8,cached_on_demand,spark,16,6258.831130434783,0.0,9.695,3231.983,3241.6780000000003,3017.1531304347823,True
f3bebccb-c0dd-4974-8941-5dfa158ce1fd,cached_on_demand,spark,16,6258.831130434783,0.0,9.358,3226.856,3236.2140000000004,3022.617130434782,True
fa3c9a1e-1e04-4cac-8baf-2d576b829dbc,cached_on_demand,spark,16,6258.831130434783,0.0,15.468,3178.399,3193.8669999999997,3064.964130434783,True
892ef77f-e947-4bb6-8ae2-6b05fa804a61,cached_on_demand,spark,16,6258.831130434783,0.0,15.115,3220.059,3235.174,3023.6571304347826,True
b7ae68d9-a4c9-4213-9a42-4f58a723bcd1,cached_on_demand,spark,16,6258.831130434783,0.0,19.516,3213.238,3232.754,3026.0771304347827,True
8782907d-96ea-4ab2-963f-8a4a31cc2c80,cached_on_demand,spark,16,6258.831130434783,0.0,16.169,3243.059,3259.228,2999.6031304347825,True
3ee06169-e125-4e33-ab3a-949dd71380c0,cached_on_demand,spark,16,6258.831130434783,0.0,18.144,3234.812,3252.9559999999997,3005.875130434783,True
785fd2eb-3050-4b5f-bf05-fbeac6d0a7c2,cached_on_demand,spark,16,6258.831130434783,0.0,18.353,3221.717,3240.07,3018.7611304347824,True
3e18d6cd-d943-40ea-9a0a-a4f042187688,cached_on_demand,spark,16,6258.831130434783,0.0,18.45,3219.384,3237.834,3020.997130434783,True
b21d49e4-f590-4ed5-bc43-81206087ed2b,cached_on_demand,spark,16,6258.831130434783,0.0,21.423,3206.974,3228.397,3030.4341304347827,True
bca6d6df-1302-4ca9-a219-933c66a2ddd2,cached_on_demand,spark,16,6258.831130434783,0.0,9.615,3237.403,3247.0179999999996,3011.813130434783,True
21d4661b-e972-496d-887e-cc8dd25c3881,cached_on_demand,spark,16,6258.831130434783,0.0,17.942,3226.529,3244.471,3014.3601304347826,True
e3db1dc0-a1ae-445d-8fb1-5c546ee12726,cached_on_demand,spark,32,10497.361796875,0.0,5.301,201.858,207.159,10290.202796875,True
8700c06c-a03f-4b64-8cd9-277ec71118c4,cached_on_demand,spark,32,10497.361796875,0.0,14.917,340.722,355.63899999999995,10141.722796875001,True
7b094ce4-a855-4779-b3f6-bbdef82985c3,cached_on_demand,spark,32,10497.361796875,0.0,16.58,479.006,495.58599999999996,10001.775796875001,True
40fd0d54-95f7-4ce3-89f9-c9d160818d2b,cached_on_demand,spark,32,10497.361796875,0.0,17.289,596.041,613.33,9884.031796875,True
5c88ab7f-1d21-4ab2-88ad-a7a100e3e605,cached_on_demand,spark,32,10497.361796875,0.0,10.495,720.53,731.025,9766.336796875,True
bd35ab17-7c0f-4b74-b572-627ab507f29f,cached_on_demand,spark,32,10497.361796875,0.0,17.965,838.036,856.001,9641.360796875,True
03b69ac5-28b6-4896-811f-aac0cefd7183,cached_on_demand,spark,32,10497.361796875,0.0,16.816,953.357,970.173,9527.188796875,True
6e23f4f0-bc98-428e-b69f-25fd10c4e005,cached_on_demand,spark,32,10497.361796875,0.0,13.777,1063.39,1077.1670000000001,9420.194796875001,True
2e5c9141-b7b5-4ee1-87f0-3b9575f1e08f,cached_on_demand,spark,32,10497.361796875,0.0,27.056,1132.252,1159.308,9338.053796875,True
d913edb6-c17b-45b9-a33a-7b0c4688ba58,cached_on_demand,spark,32,10497.361796875,0.0,8.159,1279.681,1287.8400000000001,9209.521796875,True
afc206a2-a9f3-41ca-92c0-088ccd766994,cached_on_demand,spark,32,10497.361796875,0.0,6.602,1438.215,1444.817,9052.544796875001,True
67f2e8b4-f5ee-4963-8289-009c558ae8c6,cached_on_demand,spark,32,10497.361796875,0.0,9.426,1594.688,1604.114,8893.247796875,True
003dbd0b-2b30-4980-b50e-75643258fadb,cached_on_demand,spark,32,10497.361796875,0.0,16.113,1736.899,1753.012,8744.349796875,True
d02e6e50-f4b4-4e19-985c-e01a8f91f9b4,cached_on_demand,spark,32,10497.361796875,0.0,13.002,1882.304,1895.306,8602.055796875,True
7dcc21b2-9752-4414-bf26-568faf9f9a31,cached_on_demand,spark,32,10497.361796875,0.0,16.263,2015.09,2031.3529999999998,8466.008796875001,True
8cee02e0-f193-440b-95a9-5ee4f58d7f98,cached_on_demand,spark,32,10497.361796875,0.0,7.489,2169.601,2177.09,8320.271796875,True
feb9db62-576f-4b53-adf5-58a71be36a75,cached_on_demand,spark,32,10497.361796875,0.0,8.053,2297.666,2305.719,8191.642796875,True
4591f3a0-05ea-40ac-9c4e-572ddbae73ac,cached_on_demand,spark,32,10497.361796875,0.0,8.137,2430.443,2438.5800000000004,8058.7817968750005,True
