actual_input_tokens,actual_output_tokens,cache_prompt,case,completed_at,concurrency,decode_tokens_per_second,fallback,first_at,generator_delay_ms,ignore_eos,input_tokens,input_tokens_requested,latency_ms,offered_rps,output_tokens_requested,partial_response,pattern,phase,planned_at,pure_network_ms,request_id,requester,retry,run_id,selected_node,sent_at,server_timings,status,stop_type,target_output_tokens,tokens_cached,ttft_ms,zero_prefix_reuse_verified
512,128,False,i512-o128-c8,1788845216.3549752,8,65.21509169652695,False,1788845214.4064066,3.749847412109375,True,512,512,8467.971183999907,,128,True,wave,measure,1788845207.883254,,i512-o128-c8-4,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845207.887004,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 173.609, 'prompt_per_token_ms': 0.339080078125, 'prompt_per_second': 2949.1558617352784, 'predicted_n': 128, 'predicted_ms': 1947.402, 'predicted_per_token_ms': 15.333874015748032, 'predicted_per_second': 65.21509169652695}",ok,limit,128,639,6519.402963996981,True
512,128,False,i512-o128-c8,1788845218.467223,8,65.51166675092053,False,1788845216.527524,2.4275779724121094,True,512,512,10581.541339997784,,128,True,wave,measure,1788845207.883254,,i512-o128-c8-2,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845207.8856816,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 172.999, 'prompt_per_token_ms': 0.337888671875, 'prompt_per_second': 2959.554679506818, 'predicted_n': 128, 'predicted_ms': 1938.586, 'predicted_per_token_ms': 15.264456692913386, 'predicted_per_second': 65.51166675092053}",ok,limit,128,639,8641.842860000907,True
512,128,False,i512-o128-c8,1788845220.580902,8,65.40087647473828,False,1788845218.637919,4.694223403930664,True,512,512,12692.953747005959,,128,True,wave,measure,1788845207.883254,,i512-o128-c8-5,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845207.8879483,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 171.204, 'prompt_per_token_ms': 0.3343828125, 'prompt_per_second': 2990.5843321417724, 'predicted_n': 128, 'predicted_ms': 1941.87, 'predicted_per_token_ms': 15.290314960629921, 'predicted_per_second': 65.40087647473828}",ok,limit,128,639,10749.970797005517,True
512,128,False,i512-o128-c8,1788845222.6745608,8,66.17461239653703,False,1788845220.7551353,6.767988204956055,True,512,512,14784.538052001153,,128,True,wave,measure,1788845207.883254,,i512-o128-c8-7,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845207.890022,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 174.419, 'prompt_per_token_ms': 0.340662109375, 'prompt_per_second': 2935.4600129573037, 'predicted_n': 128, 'predicted_ms': 1919.165, 'predicted_per_token_ms': 15.111535433070866, 'predicted_per_second': 66.17461239653703}",ok,limit,128,639,12865.113536005083,True
512,128,False,i512-o128-c8,1788845224.732928,8,67.21226798536784,False,1788845222.8431904,5.823850631713867,True,512,512,16843.84951699758,,128,True,wave,measure,1788845207.883254,,i512-o128-c8-6,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845207.889078,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 168.744, 'prompt_per_token_ms': 0.329578125, 'prompt_per_second': 3034.18195609918, 'predicted_n': 128, 'predicted_ms': 1889.536, 'predicted_per_token_ms': 14.878236220472441, 'predicted_per_second': 67.21226798536784}",ok,limit,128,639,14954.112220999377,True
128,128,False,i128-o128-c1,1788845226.7144208,1,66.37215546971888,False,1788845224.8006306,0.4184246063232422,True,128,128,1959.5312960009323,,128,True,wave,measure,1788845224.7544703,,i128-o128-c1-0,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845224.7548888,"{'cache_n': 0, 'prompt_n': 128, 'prompt_ms': 43.792, 'prompt_per_token_ms': 0.342125, 'prompt_per_second': 2922.9082937522835, 'predicted_n': 128, 'predicted_ms': 1913.453, 'predicted_per_token_ms': 15.06655905511811, 'predicted_per_second': 66.37215546971888}",ok,limit,128,255,45.741360998363234,True
2048,128,False,i2048-o128-c1,1788845230.086422,1,61.36332888811581,False,1788845228.0156856,0.5326271057128906,True,2048,2048,3069.004523997137,,128,True,wave,measure,1788845227.0168839,,i2048-o128-c1-0,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845227.0174165,"{'cache_n': 0, 'prompt_n': 2048, 'prompt_ms': 994.764, 'prompt_per_token_ms': 0.485724609375, 'prompt_per_second': 2058.7797708803296, 'predicted_n': 128, 'predicted_ms': 2069.64, 'predicted_per_token_ms': 16.296377952755904, 'predicted_per_second': 61.36332888811581}",ok,limit,128,2175,998.2681149995187,True
512,64,False,i512-o64-c1,1788845231.318172,1,65.45495348542433,False,1788845230.3552852,0.4143714904785156,True,512,512,1137.0035979998647,,64,True,wave,measure,1788845230.1807532,,i512-o64-c1-0,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845230.1811676,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 171.734, 'prompt_per_token_ms': 0.33541796875, 'prompt_per_second': 2981.3548860446967, 'predicted_n': 64, 'predicted_ms': 962.494, 'predicted_per_token_ms': 15.27768253968254, 'predicted_per_second': 65.45495348542433}",ok,limit,64,575,174.11762700066902,True
512,256,False,i512-o256-c1,1788845235.4728258,1,65.64375673813856,False,1788845231.5877268,0.5371570587158203,True,512,512,4059.6856760021183,,256,True,wave,measure,1788845231.412602,,i512-o256-c1-0,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845231.413139,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 171.716, 'prompt_per_token_ms': 0.3353828125, 'prompt_per_second': 2981.6674043187586, 'predicted_n': 256, 'predicted_ms': 3884.604, 'predicted_per_token_ms': 15.233741176470588, 'predicted_per_second': 65.64375673813856}",ok,limit,256,767,174.58723099844065,True
128,64,False,i128-o64-c4,1788845236.544763,4,64.14792715646493,False,1788845235.56153,0.5137920379638672,True,128,128,1030.4253889989923,,64,True,wave,measure,1788845235.513823,,i128-o64-c4-0,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845235.5143368,"{'cache_n': 0, 'prompt_n': 128, 'prompt_ms': 43.423, 'prompt_per_token_ms': 0.3392421875, 'prompt_per_second': 2947.7465859106924, 'predicted_n': 64, 'predicted_ms': 982.105, 'predicted_per_token_ms': 15.588968253968254, 'predicted_per_second': 64.14792715646493}",ok,limit,64,191,47.1923479999532,True
128,64,False,i128-o64-c4,1788845237.5628262,4,64.65583595890763,False,1788845236.5874915,2.2096633911132812,True,128,128,2046.793385001365,,64,True,wave,measure,1788845235.513823,,i128-o64-c4-2,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845235.5160327,"{'cache_n': 0, 'prompt_n': 128, 'prompt_ms': 43.279, 'prompt_per_token_ms': 0.3381171875, 'prompt_per_second': 2957.554472145844, 'predicted_n': 64, 'predicted_ms': 974.39, 'predicted_per_token_ms': 15.466507936507936, 'predicted_per_second': 64.65583595890763}",ok,limit,64,191,1071.4589039998828,True
128,64,False,i128-o64-c4,1788845238.585088,4,64.41441165103339,False,1788845237.6060257,1.3768672943115234,True,128,128,3069.887320001726,,64,True,wave,measure,1788845235.513823,,i128-o64-c4-1,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845235.5152,"{'cache_n': 0, 'prompt_n': 128, 'prompt_ms': 43.59, 'prompt_per_token_ms': 0.340546875, 'prompt_per_second': 2936.4533149804997, 'predicted_n': 64, 'predicted_ms': 978.042, 'predicted_per_token_ms': 15.524476190476191, 'predicted_per_second': 64.41441165103339}",ok,limit,64,191,2090.8250349966693,True
128,64,False,i128-o64-c4,1788845239.6112041,4,64.16530612452755,False,1788845238.6288342,2.7294158935546875,True,128,128,4094.6516359981615,,64,True,wave,measure,1788845235.513823,,i128-o64-c4-3,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845235.5165524,"{'cache_n': 0, 'prompt_n': 128, 'prompt_ms': 44.163, 'prompt_per_token_ms': 0.3450234375, 'prompt_per_second': 2898.353825600616, 'predicted_n': 64, 'predicted_ms': 981.839, 'predicted_per_token_ms': 15.584746031746032, 'predicted_per_second': 64.16530612452755}",ok,limit,64,191,3112.2823170007905,True
2048,256,False,i2048-o256-c1,1788845245.0472002,1,61.85685547400423,False,1788845240.9246397,0.5362033843994141,True,2048,2048,5119.756412001152,,256,True,wave,measure,1788845239.9269066,,i2048-o256-c1-0,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845239.9274428,"{'cache_n': 0, 'prompt_n': 2048, 'prompt_ms': 992.388, 'prompt_per_token_ms': 0.484564453125, 'prompt_per_second': 2063.708952546786, 'predicted_n': 256, 'predicted_ms': 4122.421, 'predicted_per_token_ms': 16.1663568627451, 'predicted_per_second': 61.85685547400423}",ok,limit,256,2303,997.1967649980797,True
512,128,False,rate-0.5,1788845247.1643014,8,65.44549832882086,False,1788845245.2234683,0.3113746643066406,True,512,512,2116.2118110005395,0.2380118321757338,128,True,open-loop,measure,1788845245.047778,,rate-0.5-0,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845245.0480893,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 172.518, 'prompt_per_token_ms': 0.33694921875, 'prompt_per_second': 2967.8062578977265, 'predicted_n': 128, 'predicted_ms': 1940.546, 'predicted_per_token_ms': 15.279889763779527, 'predicted_per_second': 65.44549832882086}",ok,limit,128,639,175.37901099422015,True
512,128,False,rate-0.5,1788845251.4592648,8,63.47524465458471,False,1788845249.4581177,0.5092620849609375,True,512,512,2209.505064005498,0.2380118321757338,128,True,open-loop,measure,1788845249.2492497,,rate-0.5-1,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845249.249759,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 204.603, 'prompt_per_token_ms': 0.399615234375, 'prompt_per_second': 2502.407100580148, 'predicted_n': 128, 'predicted_ms': 2000.78, 'predicted_per_token_ms': 15.754173228346456, 'predicted_per_second': 63.47524465458471}",ok,limit,128,639,208.35838000493823,True
512,128,False,rate-0.5,1788845255.5810397,8,66.02382680338624,False,1788845253.65757,0.5433559417724609,True,512,512,2129.773278000357,0.2380118321757338,128,True,open-loop,measure,1788845253.4507215,,rate-0.5-2,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845253.4512649,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 202.564, 'prompt_per_token_ms': 0.3956328125, 'prompt_per_second': 2527.5962165044134, 'predicted_n': 128, 'predicted_ms': 1923.548, 'predicted_per_token_ms': 15.146047244094488, 'predicted_per_second': 66.02382680338624}",ok,limit,128,639,206.30447399889817,True
512,128,False,rate-1.2,1788845257.6896586,8,65.67618023198688,False,1788845255.7553642,0.36215782165527344,True,512,512,2107.8636899983394,0.5712283972217611,128,True,open-loop,measure,1788845255.581432,,rate-1.2-0,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845255.5817943,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 171.189, 'prompt_per_token_ms': 0.334353515625, 'prompt_per_second': 2990.8463744749956, 'predicted_n': 128, 'predicted_ms': 1933.73, 'predicted_per_token_ms': 15.226220472440945, 'predicted_per_second': 65.67618023198688}",ok,limit,128,639,173.5697149997577,True
512,128,False,rate-1.2,1788845259.7992632,8,65.62615620885447,False,1788845257.8633182,0.5564689636230469,True,512,512,2466.660584002966,0.5712283972217611,128,True,open-loop,measure,1788845257.3320453,,rate-1.2-1,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845257.3326018,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 173.44, 'prompt_per_token_ms': 0.33875, 'prompt_per_second': 2952.029520295203, 'predicted_n': 128, 'predicted_ms': 1935.204, 'predicted_per_token_ms': 15.237826771653543, 'predicted_per_second': 65.62615620885447}",ok,limit,128,639,530.7158479990903,True
512,128,False,rate-1.2,1788845261.9230669,8,65.14594487011591,False,1788845259.9724312,0.3104209899902344,True,512,512,2840.097723004874,0.5712283972217611,128,True,open-loop,measure,1788845259.0826585,,rate-1.2-2,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845259.082969,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 173.573, 'prompt_per_token_ms': 0.339009765625, 'prompt_per_second': 2949.7675329688373, 'predicted_n': 128, 'predicted_ms': 1949.469, 'predicted_per_token_ms': 15.350149606299214, 'predicted_per_second': 65.14594487011591}",ok,limit,128,639,889.4619929997134,True
512,128,False,rate-1.2,1788845264.0427334,8,65.30294912231808,False,1788845262.0968957,0.30350685119628906,True,512,512,3209.157992998371,0.5712283972217611,128,True,open-loop,measure,1788845260.8332717,,rate-1.2-3,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845260.8335752,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 174.352, 'prompt_per_token_ms': 0.34053125, 'prompt_per_second': 2936.588051757364, 'predicted_n': 128, 'predicted_ms': 1944.782, 'predicted_per_token_ms': 15.313244094488189, 'predicted_per_second': 65.30294912231808}",ok,limit,128,639,1263.3206419995986,True
512,128,False,rate-1.2,1788845266.1217759,8,66.64224866689266,False,1788845264.2159567,0.4935264587402344,True,512,512,3537.395501996798,0.5712283972217611,128,True,open-loop,measure,1788845262.5838852,,rate-1.2-4,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845262.5843787,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 173.566, 'prompt_per_token_ms': 0.33899609375, 'prompt_per_second': 2949.886498507772, 'predicted_n': 128, 'predicted_ms': 1905.698, 'predicted_per_token_ms': 15.005496062992126, 'predicted_per_second': 66.64224866689266}",ok,limit,128,639,1631.5769079956226,True
512,128,False,rate-1.2,1788845268.2418568,8,65.17386025287458,False,1788845266.2930331,0.23508071899414062,True,512,512,3907.1231030029594,0.5712283972217611,128,True,open-loop,measure,1788845264.3344984,,rate-1.2-5,etri-dev0005-jetagx,False,sweep,etri-dev0005-jetagx,1788845264.3347335,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 170.838, 'prompt_per_token_ms': 0.33366796875, 'prompt_per_second': 2996.9913017010267, 'predicted_n': 128, 'predicted_ms': 1948.634, 'predicted_per_token_ms': 15.343574803149606, 'predicted_per_second': 65.17386025287458}",ok,limit,128,639,1958.3001990031335,True
