actual_node,completed_timestamp,dispatched_timestamp,identity_verified,latency_ms,model_digest,phase,ready_observed_at,request_id,response,scheduled_offset,selected_node,status,timestamp,tokens_per_second,ttft_ms
etri-dev0001-jetorn,1788760620.1895652,1788760619.4901102,True,699.7928619384766,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.4208531,cd4ef28ff57a-13,Edge computing reduces latency by processing data closer,10.25,nano,ok,1788760619.4897726,49.469,527.5996007080078
etri-dev0001-jetorn,1788760620.385022,1788760619.5923057,True,811.9163513183594,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.4208531,cd4ef28ff57a-14,Edge computing reduces latency by processing data closer,10.333333333333334,nano,ok,1788760619.5731058,49.612,640.1678481750488
etri-dev0001-jetorn,1788760620.582335,1788760619.6678653,True,925.8959293365479,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.4208531,cd4ef28ff57a-15,Edge computing reduces latency by processing data closer,10.416666666666666,nano,ok,1788760619.6564393,49.625,753.7449719848632
etri-dev0001-jetorn,1788760620.7791913,1788760619.7844646,True,1039.4186973571777,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.4208531,cd4ef28ff57a-16,Edge computing reduces latency by processing data closer,10.5,nano,ok,1788760619.7397726,49.428,868.742039489746
etri-dev0001-jetorn,1788760621.0033143,1788760619.8490553,True,1180.208444595337,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.4208531,cd4ef28ff57a-17,Edge computing reduces latency by processing data closer,10.583333333333334,nano,ok,1788760619.8231058,49.701,979.5394781494141
etri-dev0001-jetorn,1788760621.169304,1788760619.92457,True,1262.8655433654785,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.4208531,cd4ef28ff57a-18,Edge computing reduces latency by processing data closer,10.666666666666666,nano,ok,1788760619.9064393,49.661,1088.1377792663575
etri-dev0001-jetorn,1788760621.364032,1788760620.0000436,True,1374.2597103118896,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.9452872,cd4ef28ff57a-19,Edge computing reduces latency by processing data closer,10.75,nano,ok,1788760619.9897726,49.657,1205.1030723876954
etri-dev0001-jetorn,1788760621.5598626,1788760620.0753381,True,1486.757516860962,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.9452872,cd4ef28ff57a-20,Edge computing reduces latency by processing data closer,10.833333333333334,nano,ok,1788760620.0731058,49.54,1314.902313156128
etri-dev0001-jetorn,1788760621.7580352,1788760620.1759424,True,1601.5970706939697,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.9452872,cd4ef28ff57a-21,Edge computing reduces latency by processing data closer,10.916666666666666,nano,ok,1788760620.1564393,49.277,1428.475116607666
etri-dev0001-jetorn,1788760621.9557087,1788760620.2883253,True,1715.9361839294434,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.9452872,cd4ef28ff57a-22,Edge computing reduces latency by processing data closer,11.0,nano,ok,1788760620.2397726,49.335,1543.5377515411376
etri-dev0001-jetorn,1788760622.1550457,1788760620.3385193,True,1831.9404125213623,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.9452872,cd4ef28ff57a-23,Edge computing reduces latency by processing data closer,11.083333333333334,nano,ok,1788760620.3231058,49.652,1661.431522720337
etri-dev0001-jetorn,1788760622.3521144,1788760620.4140277,True,1945.6753730773926,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760619.9452872,cd4ef28ff57a-24,Edge computing reduces latency by processing data closer,11.166666666666666,nano,ok,1788760620.4064393,49.485,1776.1773865356445
etri-dev0001-jetorn,1788760622.550964,1788760620.5143526,True,2061.1929893493652,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760620.4740064,cd4ef28ff57a-25,Edge computing reduces latency by processing data closer,11.25,nano,ok,1788760620.4897726,49.461,1887.8830018310548
etri-dev0001-jetorn,1788760622.7471218,1788760620.589908,True,2174.0171909332275,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760620.4740064,cd4ef28ff57a-26,Edge computing reduces latency by processing data closer,11.333333333333334,nano,ok,1788760620.5731058,49.688,2002.5420725250244
etri-dev0001-jetorn,1788760622.9448085,1788760620.6651735,True,2288.36989402771,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760620.4740064,cd4ef28ff57a-27,Edge computing reduces latency by processing data closer,11.416666666666666,nano,ok,1788760620.6564393,49.207,2115.6942262268067
etri-dev0001-jetorn,1788760623.1436505,1788760620.769865,True,2403.878688812256,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760620.4740064,cd4ef28ff57a-28,Edge computing reduces latency by processing data closer,11.5,nano,ok,1788760620.7397726,49.426,2232.404477798462
etri-dev0001-jetorn,1788760623.3398452,1788760620.8455856,True,2516.740322113037,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760620.4740064,cd4ef28ff57a-29,Edge computing reduces latency by processing data closer,11.583333333333334,nano,ok,1788760620.8231058,49.795,2345.534772567749
etri-dev0001-jetorn,1788760623.5364788,1788760620.9206855,True,2630.039930343628,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760620.4740064,cd4ef28ff57a-30,Edge computing reduces latency by processing data closer,11.666666666666666,nano,ok,1788760620.9064393,49.789,2457.9402253570556
etri-dev0001-jetorn,1788760623.733957,1788760621.0031927,True,2744.184970855713,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760620.4740064,cd4ef28ff57a-31,Edge computing reduces latency by processing data closer,11.75,nano,ok,1788760620.9897726,49.557,2566.639104980469
etri-dev0001-jetorn,1788760623.9311788,1788760621.0795717,True,2858.0737113952637,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760621.0300493,cd4ef28ff57a-32,Edge computing reduces latency by processing data closer,11.833333333333334,nano,ok,1788760621.0731058,49.448,2690.6179118652344
etri-dev0001-jetorn,1788760624.1340327,1788760621.1800997,True,2977.593421936035,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760621.0300493,cd4ef28ff57a-33,Edge computing reduces latency by processing data closer,11.916666666666666,nano,ok,1788760621.1564393,49.481,2800.03342137146
etri-dev0001-jetorn,1788760624.323663,1788760621.3083014,True,3083.890914916992,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760621.0300493,cd4ef28ff57a-34,Edge computing reduces latency by processing data closer,12.0,nano,ok,1788760621.2397726,49.563,2915.8548906097412
etri-dev0001-jetorn,1788760624.5220966,1788760621.3849723,True,3198.9917755126953,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760621.0300493,cd4ef28ff57a-35,Edge computing reduces latency by processing data closer,12.083333333333334,nano,ok,1788760621.3231058,49.695,3026.932521835327
etri-dev0001-jetorn,1788760624.7171576,1788760621.561375,True,3310.7194900512695,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760621.5582297,cd4ef28ff57a-36,Edge computing reduces latency by processing data closer,12.166666666666666,nano,ok,1788760621.4064393,49.885,3136.202598373413
etri-dev0001-jetorn,1788760624.9118671,1788760621.7986538,True,3422.096014022827,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760621.5582297,cd4ef28ff57a-37,Edge computing reduces latency by processing data closer,12.25,nano,ok,1788760621.4897726,49.82,3249.7842828063963
etri-dev0001-jetorn,1788760625.1116893,1788760621.9796731,True,3538.5844707489014,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760621.5582297,cd4ef28ff57a-38,Edge computing reduces latency by processing data closer,12.333333333333334,nano,ok,1788760621.5731058,48.761,3362.8133351287843
etri-dev0001-jetorn,1788760625.3088615,1788760622.155519,True,3652.4229049682617,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760622.078843,cd4ef28ff57a-39,Edge computing reduces latency by processing data closer,12.416666666666666,nano,ok,1788760621.6564393,49.631,3481.033704284668
etri-dev0001-jetorn,1788760625.5070732,1788760622.3685799,True,3767.301559448242,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760622.078843,cd4ef28ff57a-40,Edge computing reduces latency by processing data closer,12.5,nano,ok,1788760621.7397726,49.54,3593.8713062896727
etri-dev0001-jetorn,1788760625.705186,1788760622.5698931,True,3882.0807933807373,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760622.078843,cd4ef28ff57a-41,Edge computing reduces latency by processing data closer,12.583333333333334,nano,ok,1788760621.8231058,49.366,3709.5663096466064
etri-dev0001-jetorn,1788760625.907158,1788760622.7715626,True,4000.7197856903076,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760622.6063101,cd4ef28ff57a-42,Edge computing reduces latency by processing data closer,12.666666666666666,nano,ok,1788760621.9064393,48.98,3822.1232719421387
etri-dev0001-jetorn,1788760626.1055496,1788760623.0087593,True,4115.777492523193,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760622.6063101,cd4ef28ff57a-43,Edge computing reduces latency by processing data closer,12.75,nano,ok,1788760621.9897726,49.44,3877.644701965332
etri-dev0001-jetorn,1788760626.3023524,1788760623.1509416,True,4229.2468547821045,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760623.1345525,cd4ef28ff57a-44,Edge computing reduces latency by processing data closer,12.833333333333334,nano,ok,1788760622.0731058,49.731,4054.8287982635497
etri-dev0001-jetorn,1788760626.4988348,1788760623.3493102,True,4342.39649772644,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760623.1345525,cd4ef28ff57a-45,Edge computing reduces latency by processing data closer,12.916666666666666,nano,ok,1788760622.1564393,49.611,4169.568855331421
etri-dev0001-jetorn,1788760626.6979063,1788760623.550716,True,4458.134412765503,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760623.1345525,cd4ef28ff57a-46,Edge computing reduces latency by processing data closer,13.0,nano,ok,1788760622.2397726,48.94,4280.770365097046
etri-dev0001-jetorn,1788760626.8981087,1788760623.7520127,True,4575.003385543823,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760623.6571636,cd4ef28ff57a-47,Edge computing reduces latency by processing data closer,13.083333333333334,nano,ok,1788760622.3231058,49.246,4398.7149175720215
etri-dev0001-jetorn,1788760627.0951762,1788760623.932095,True,4688.737630844116,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760623.6571636,cd4ef28ff57a-48,Edge computing reduces latency by processing data closer,13.166666666666666,nano,ok,1788760622.4064393,49.666,4516.844746459961
etri-dev0001-jetorn,1788760627.2906225,1788760624.1582174,True,4800.85015296936,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760623.6571636,cd4ef28ff57a-49,Edge computing reduces latency by processing data closer,13.25,nano,ok,1788760622.4897726,49.733,4626.280871902465
etri-dev0001-jetorn,1788760627.487708,1788760624.344227,True,4914.602518081665,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760624.1898277,cd4ef28ff57a-50,Edge computing reduces latency by processing data closer,13.333333333333334,nano,ok,1788760622.5731058,49.607,4747.249263504029
etri-dev0001-jetorn,1788760627.6846788,1788760624.5454547,True,5028.239965438843,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760624.1898277,cd4ef28ff57a-51,Edge computing reduces latency by processing data closer,13.416666666666666,nano,ok,1788760622.6564393,49.731,4856.223436172486
etri-dev0001-jetorn,1788760627.884425,1788760624.7220206,True,5144.652605056763,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760624.7175245,cd4ef28ff57a-52,Edge computing reduces latency by processing data closer,13.5,nano,ok,1788760622.7397726,49.141,4970.319067855835
etri-dev0001-jetorn,1788760628.0886626,1788760624.9448717,True,5265.557050704956,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760624.7175245,cd4ef28ff57a-53,Edge computing reduces latency by processing data closer,13.583333333333334,nano,ok,1788760622.8231058,49.507,5093.910851974488
etri-dev0001-jetorn,1788760628.2863955,1788760625.111873,True,5379.956960678101,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760624.7175245,cd4ef28ff57a-54,Edge computing reduces latency by processing data closer,13.666666666666666,nano,ok,1788760622.9064393,49.684,5208.409607101441
etri-dev0001-jetorn,1788760628.4860926,1788760625.3137846,True,5496.320009231567,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760625.2443495,cd4ef28ff57a-55,Edge computing reduces latency by processing data closer,13.75,nano,ok,1788760622.9897726,49.561,5318.785041091919
etri-dev0001-jetorn,1788760628.6817803,1788760625.532153,True,5608.674764633179,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760625.2443495,cd4ef28ff57a-56,Edge computing reduces latency by processing data closer,13.833333333333334,nano,ok,1788760623.0731058,49.754,5430.502079086304
etri-dev0001-jetorn,1788760628.8772526,1788760625.708805,True,5720.813512802124,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760625.2443495,cd4ef28ff57a-57,Edge computing reduces latency by processing data closer,13.916666666666666,nano,ok,1788760623.1564393,49.709,5549.445779876709
etri-dev0001-jetorn,1788760629.0735464,1788760625.9291534,True,5833.774089813232,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760625.7711864,cd4ef28ff57a-58,Edge computing reduces latency by processing data closer,14.0,nano,ok,1788760623.2397726,49.683,5663.114884170533
etri-dev0001-jetorn,1788760629.270242,1788760626.1307092,True,5947.136402130127,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760625.7711864,cd4ef28ff57a-59,Edge computing reduces latency by processing data closer,14.083333333333332,nano,ok,1788760623.3231058,49.751,5774.4573592224115
etri-dev0001-jetorn,1788760629.4659135,1788760626.3261144,True,6059.474468231201,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760626.3047853,cd4ef28ff57a-60,Edge computing reduces latency by processing data closer,14.166666666666668,nano,ok,1788760623.4064393,49.869,5888.19311177063
etri-dev0001-jetorn,1788760629.663181,1788760626.5093205,True,6173.40874671936,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760626.3047853,cd4ef28ff57a-61,Edge computing reduces latency by processing data closer,14.25,nano,ok,1788760623.4897726,49.744,6000.791939300538
etri-dev0001-jetorn,1788760629.8604581,1788760626.710607,True,6287.352800369263,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760626.3047853,cd4ef28ff57a-62,Edge computing reduces latency by processing data closer,14.333333333333332,nano,ok,1788760623.5731058,49.785,6113.793239776611
etri-dev0001-jetorn,1788760630.0567188,1788760626.9325266,True,6400.279760360718,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760626.84175,cd4ef28ff57a-63,Edge computing reduces latency by processing data closer,14.416666666666668,nano,ok,1788760623.6564393,49.315,6229.077284088135
etri-dev0001-jetorn,1788760630.2533274,1788760627.1021254,True,6513.55504989624,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760626.84175,cd4ef28ff57a-64,Edge computing reduces latency by processing data closer,14.5,nano,ok,1788760623.7397726,49.501,6342.074848052978
etri-dev0001-jetorn,1788760630.450127,1788760627.3337488,True,6627.021312713623,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760626.84175,cd4ef28ff57a-65,Edge computing reduces latency by processing data closer,14.583333333333332,nano,ok,1788760623.8231058,49.684,6455.726005371094
etri-dev0001-jetorn,1788760630.6478992,1788760627.4956584,True,6741.460084915161,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760627.3823352,cd4ef28ff57a-66,Edge computing reduces latency by processing data closer,14.666666666666668,nano,ok,1788760623.9064393,49.4,6565.988093322754
etri-dev0001-jetorn,1788760630.8472204,1788760627.6968772,True,6857.447862625122,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760627.3823352,cd4ef28ff57a-67,Edge computing reduces latency by processing data closer,14.75,nano,ok,1788760623.9897726,49.301,6683.044682922364
etri-dev0001-jetorn,1788760631.0435808,1788760627.8979545,True,6970.475196838379,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760627.3823352,cd4ef28ff57a-68,Edge computing reduces latency by processing data closer,14.833333333333332,nano,ok,1788760624.0731058,49.751,6795.448651885987
etri-dev0001-jetorn,1788760631.2423897,1788760628.1012976,True,7085.950613021851,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760627.912027,cd4ef28ff57a-69,Edge computing reduces latency by processing data closer,14.916666666666668,nano,ok,1788760624.1564393,49.326,6911.793312606811
etri-dev0001-jetorn,1788760631.445298,1788760628.3019865,True,7205.5253982543945,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760627.912027,cd4ef28ff57a-70,Edge computing reduces latency by processing data closer,15.0,nano,ok,1788760624.2397726,49.774,7034.3228977050785
etri-dev0001-jetorn,1788760631.6428719,1788760628.5036197,True,7319.766044616699,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760628.4745314,cd4ef28ff57a-71,Edge computing reduces latency by processing data closer,15.083333333333332,nano,ok,1788760624.3231058,49.462,7149.161858795166
etri-dev0001-jetorn,1788760631.8405054,1788760628.704347,True,7434.066295623779,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760628.4745314,cd4ef28ff57a-72,Edge computing reduces latency by processing data closer,15.166666666666668,nano,ok,1788760624.4064393,49.492,7262.817590866089
etri-dev0001-jetorn,1788760632.0419393,1788760628.879965,True,7552.166938781738,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760628.4745314,cd4ef28ff57a-73,Edge computing reduces latency by processing data closer,15.25,nano,ok,1788760624.4897726,49.399,7374.10450869751
etri-dev0001-jetorn,1788760632.237555,1788760629.082553,True,7664.44993019104,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760629.0057156,cd4ef28ff57a-74,Edge computing reduces latency by processing data closer,15.333333333333332,nano,ok,1788760624.5731058,49.478,7493.72409777832
etri-dev0001-jetorn,1788760632.4342313,1788760629.283714,True,7777.793169021606,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760629.0057156,cd4ef28ff57a-75,Edge computing reduces latency by processing data closer,15.416666666666668,nano,ok,1788760624.6564393,49.632,7606.146751663207
etri-dev0001-jetorn,1788760632.62987,1788760629.493056,True,7890.098094940186,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760629.0057156,cd4ef28ff57a-76,Edge computing reduces latency by processing data closer,15.5,nano,ok,1788760624.7397726,49.701,7718.954500671387
etri-dev0001-jetorn,1788760632.8297167,1788760629.668704,True,8006.611585617065,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760629.5285654,cd4ef28ff57a-77,Edge computing reduces latency by processing data closer,15.583333333333332,nano,ok,1788760624.8231058,49.56,7834.980220825195
etri-dev0001-jetorn,1788760633.027989,1788760629.869445,True,8121.550559997559,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760629.5285654,cd4ef28ff57a-78,Edge computing reduces latency by processing data closer,15.666666666666668,nano,ok,1788760624.9064393,49.553,7949.2617811737055
etri-dev0001-jetorn,1788760633.2249532,1788760630.0582209,True,8235.180854797363,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760630.050427,cd4ef28ff57a-79,Edge computing reduces latency by processing data closer,15.75,nano,ok,1788760624.9897726,49.37,8064.0623051300045
etri-dev0001-jetorn,1788760633.4247966,1788760630.258967,True,8351.691007614136,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760630.050427,cd4ef28ff57a-80,Edge computing reduces latency by processing data closer,15.833333333333332,nano,ok,1788760625.0731058,49.251,8178.742110687255
etri-dev0001-jetorn,1788760633.62309,1788760630.4597538,True,8466.65072441101,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760630.050427,cd4ef28ff57a-81,Edge computing reduces latency by processing data closer,15.916666666666668,nano,ok,1788760625.1564393,49.63,8293.689447402954
etri-dev0001-jetorn,1788760633.8223212,1788760630.662226,True,8582.549810409546,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760630.574189,cd4ef28ff57a-82,Edge computing reduces latency by processing data closer,16.0,nano,ok,1788760625.2397726,49.688,8409.6074034729
etri-dev0001-jetorn,1788760634.0195801,1788760630.8631468,True,8696.474552154541,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760630.574189,cd4ef28ff57a-83,Edge computing reduces latency by processing data closer,16.083333333333332,nano,ok,1788760625.3231058,49.126,8525.466969848632
etri-dev0001-jetorn,1788760634.2143376,1788760631.0647142,True,8807.89852142334,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760630.574189,cd4ef28ff57a-84,Edge computing reduces latency by processing data closer,16.166666666666668,nano,ok,1788760625.4064393,49.729,8637.99988899231
etri-dev0001-jetorn,1788760634.4113488,1788760631.2656543,True,8921.576499938965,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760631.0965724,cd4ef28ff57a-85,Edge computing reduces latency by processing data closer,16.25,nano,ok,1788760625.4897726,49.636,8750.95676727295
etri-dev0001-jetorn,1788760634.608762,1788760631.466539,True,9035.656452178955,baf6a787fdffd633537aa2eb51cfd54cb93ff08e28040095462bb63daf552878,부하 집중,1788760631.0965724,cd4ef28ff57a-86,Edge computing reduces latency by processing data closer,16.333333333333332,nano,ok,1788760625.5731058,49.422,8867.258094024659
