actual_e2e_ms,block,client_latency_ms,completed_timestamp,concurrency,condition_id,error,eval_count,excluded,inference_ms,model,node_id,node_state,queue_wait_ms,request_id,response,role,run_order,stage_seconds,status,target_node,timestamp,tokens_per_second,ttft_ms,within_block_order
765.63,1,771.512,1788515935.464909,4,b01-o01-nano-c4,,8,False,192.615,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,573.016,87950ffc-6934-413d-9a45-3d067ecf60ab,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515934.6934009,49.744,608.534,1
767.951,1,773.51,1788515935.6602204,4,b01-o01-nano-c4,,8,False,195.448,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,572.504,5016d8a1-750f-4483-9b3c-611df1e918ba,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515934.8867412,49.06,603.186,1
772.11,1,776.921,1788515935.8553631,4,b01-o01-nano-c4,,8,False,194.677,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.434,99dc4472-8bf0-4572-b8db-f79d56c666a2,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515935.0784476,49.772,609.709,1
770.451,1,776.021,1788515936.0480974,4,b01-o01-nano-c4,,8,False,192.369,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,578.082,35987777-25e7-4678-83f5-35ac9fd48b4b,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515935.2720783,49.866,608.376,1
771.193,1,776.815,1788515936.2418444,4,b01-o01-nano-c4,,8,False,192.756,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,578.437,a8fb846e-c1de-4810-bcdc-c9ff9d645c6d,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515935.4650328,49.732,613.285,1
766.924,1,774.86,1788515936.4351954,4,b01-o01-nano-c4,,8,False,193.077,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,573.847,d5a52fe3-6cb4-49d8-b9dc-f1d2178c77d1,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515935.660339,49.821,604.813,1
766.887,1,772.396,1788515936.6278663,4,b01-o01-nano-c4,,8,False,192.872,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,574.015,36c79605-5a1b-4927-bc7a-cdf2a38515f4,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515935.8554735,49.829,604.903,1
769.295,1,775.241,1788515936.823394,4,b01-o01-nano-c4,,8,False,194.66,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,574.635,ec1be51f-5f07-4715-91ec-2103940957cb,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515936.0481563,49.63,606.37,1
769.937,1,774.696,1788515937.016658,4,b01-o01-nano-c4,,8,False,193.621,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,576.316,5bdb8206-ddf9-43b2-a17d-71db7fd8a0f7,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515936.2419636,49.353,606.122,1
770.066,1,775.895,1788515937.2112172,4,b01-o01-nano-c4,,8,False,193.45,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,576.616,d813d592-58cb-4a9b-a455-2d37f46f8350,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515936.4353259,49.516,606.906,1
769.908,1,775.973,1788515937.404009,4,b01-o01-nano-c4,,8,False,192.536,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.372,63dc2e0a-9365-4c60-b3c9-160815db03c9,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515936.6280398,49.715,607.541,1
768.056,1,773.085,1788515937.5965655,4,b01-o01-nano-c4,,8,False,192.675,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,575.381,c20b4e62-f8a4-4f20-8514-e704ad771c5d,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515936.8234837,49.818,605.69,1
769.301,1,773.483,1788515937.790168,4,b01-o01-nano-c4,,8,False,193.44,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,575.861,94aec9a3-2960-4b9c-9362-efdbb4dbb732,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515937.0166883,49.481,606.873,1
766.204,1,771.272,1788515937.9825792,4,b01-o01-nano-c4,,8,False,192.081,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,574.122,12b3ff60-4049-4ee8-ad32-8bd005af071d,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515937.2113087,49.731,603.378,1
767.9,1,773.796,1788515938.1778934,4,b01-o01-nano-c4,,8,False,194.35,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,573.55,8959c068-4bff-46a9-b639-b89092c470de,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515937.404101,49.639,605.267,1
768.273,1,773.724,1788515938.3703797,4,b01-o01-nano-c4,,8,False,192.447,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,575.826,1a42e809-bf0e-4f77-a7a5-69865e9f2249,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515937.596658,49.67,609.563,1
768.26,1,772.805,1788515938.5630615,4,b01-o01-nano-c4,,8,False,192.783,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,575.477,b1c42f6d-9346-4f53-8d00-4634d15e4742,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515937.790258,49.638,605.421,1
768.249,1,773.197,1788515938.7558134,4,b01-o01-nano-c4,,8,False,192.231,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,576.018,e6e848b7-05d5-4f1a-8679-b6c0dc8ec74f,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515937.9826198,49.719,605.508,1
766.447,1,771.135,1788515938.9491758,4,b01-o01-nano-c4,,8,False,193.346,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,573.101,91859752-a58c-4197-864c-5833b6423dac,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515938.1780424,49.662,603.826,1
768.104,1,772.857,1788515939.1433015,4,b01-o01-nano-c4,,8,False,193.0,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,575.105,07c75526-cc0c-41ab-8f6b-645fe53766ff,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515938.3704445,49.863,606.127,1
768.611,1,773.729,1788515939.3368306,4,b01-o01-nano-c4,,8,False,193.116,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,575.496,faccf325-befe-4c24-8efa-bffd6dd1a506,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515938.5631027,49.622,605.624,1
769.024,1,775.063,1788515939.5309658,4,b01-o01-nano-c4,,8,False,193.205,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,575.819,e629685b-41ab-4d9d-9c3d-9798bdeab6d3,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515938.7559044,49.608,610.062,1
770.849,1,777.077,1788515939.726289,4,b01-o01-nano-c4,,8,False,194.753,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,576.096,b9cb6e74-1a38-48dc-8e9d-9c5b752064f6,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515938.949216,49.424,607.061,1
771.759,1,776.222,1788515939.9195466,4,b01-o01-nano-c4,,8,False,193.719,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,578.039,89b3a0dc-23b2-4670-a0b6-2ace5811417e,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515939.143326,49.776,608.627,1
771.627,1,776.868,1788515940.1137216,4,b01-o01-nano-c4,,8,False,193.917,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.709,7c84a1d3-e5a1-4a1b-86d8-9013a22f47f3,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515939.336855,49.704,609.117,1
771.411,1,777.252,1788515940.3083158,4,b01-o01-nano-c4,,8,False,194.13,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.281,ae757f3f-b91f-414f-a09b-c1edc1c3b287,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515939.5310643,49.531,608.479,1
772.603,1,776.955,1788515940.503336,4,b01-o01-nano-c4,,8,False,195.231,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.372,6976c3c0-d8b8-4720-bb4b-d5d4c15e245f,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515939.7263813,49.546,612.102,1
774.539,1,779.732,1788515940.6993,4,b01-o01-nano-c4,,8,False,195.148,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,579.391,25f2ca70-f22d-45ce-abba-25aae91b7892,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515939.9195716,49.563,611.695,1
774.703,1,780.346,1788515940.8940883,4,b01-o01-nano-c4,,8,False,193.639,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,581.064,bf3b7038-25a0-4dee-9bcd-cca120e61bda,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515940.1137462,49.51,611.505,1
775.37,1,780.314,1788515941.0886524,4,b01-o01-nano-c4,,8,False,194.759,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,580.611,c7729f6d-49c2-45aa-b3f4-cd49d567d91c,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515940.3083408,49.444,611.663,1
775.193,1,780.136,1788515941.283504,4,b01-o01-nano-c4,,8,False,193.784,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,581.408,17ff4964-1ec9-440a-b8fa-57cdb337dfc3,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515940.5033717,49.688,612.123,1
772.517,1,777.716,1788515941.477095,4,b01-o01-nano-c4,,8,False,193.837,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,578.68,3f381ac6-710b-4c38-ae40-cb15e59e23d8,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515940.6993828,49.519,609.303,1
771.388,1,776.725,1788515941.670914,4,b01-o01-nano-c4,,8,False,193.226,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,578.162,6b0db922-b191-493b-ace4-b5ebe7edeea6,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515940.8941925,49.397,608.606,1
769.815,1,774.762,1788515941.8634355,4,b01-o01-nano-c4,,8,False,192.097,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.718,9310907e-762a-4fcb-9a64-b306403aadab,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515941.088711,49.801,609.957,1
767.479,1,772.328,1788515942.055919,4,b01-o01-nano-c4,,8,False,192.123,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,575.356,d25af887-015a-430e-9be6-ed853498d3fb,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515941.2835927,49.77,605.093,1
767.11,1,772.268,1788515942.2494645,4,b01-o01-nano-c4,,8,False,192.887,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,574.223,6eca4d50-2d15-4cb9-85e9-f3a4cb1cf996,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515941.4771998,49.718,604.97,1
767.261,1,772.401,1788515942.4434297,4,b01-o01-nano-c4,,8,False,193.45,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,573.811,b8882622-9aa1-49f1-931b-8b157a2f9898,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515941.6710315,49.347,603.353,1
777.465,1,783.086,1788515942.6466455,4,b01-o01-nano-c4,,8,False,202.955,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,574.51,b9a7c500-f62a-48ee-9942-1d92f8c492bc,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515941.863563,49.611,614.742,1
778.905,1,783.665,1788515942.839631,4,b01-o01-nano-c4,,8,False,193.076,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,585.828,ca89cbfa-c103-4b2f-aceb-a752d5b11b09,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515942.05597,49.671,618.676,1
781.088,1,786.593,1788515943.0361352,4,b01-o01-nano-c4,,8,False,195.599,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,585.489,b0bd6b05-a3cf-4347-a2c1-3a34376ab989,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515942.2495456,49.653,618.065,1
780.145,1,786.216,1788515943.229725,4,b01-o01-nano-c4,,8,False,193.412,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,586.734,42c39bae-c38f-40f2-9f0b-4df7054a34dc,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515942.443512,49.747,617.584,1
771.667,1,776.453,1788515943.423215,4,b01-o01-nano-c4,,8,False,193.661,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,578.006,3a659f97-0cfa-4dd9-9a2a-6c5d859027d6,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515942.6467648,49.44,608.51,1
772.05,1,778.187,1788515943.617911,4,b01-o01-nano-c4,,8,False,193.944,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,578.106,7324425d-03e3-418b-8e18-c6bcdc9d9376,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515942.839727,49.392,608.541,1
769.9,1,775.796,1788515943.812018,4,b01-o01-nano-c4,,8,False,193.698,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,576.202,d01a53e2-6b21-4ef2-8290-71c73d5e68fc,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515943.0362232,49.514,606.352,1
772.542,1,777.987,1788515944.0078375,4,b01-o01-nano-c4,,8,False,195.275,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.267,55f347df-954d-480b-ab80-c2080afa0770,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515943.2298508,49.097,608.42,1
772.683,1,777.322,1788515944.2006173,4,b01-o01-nano-c4,,8,False,192.529,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,580.154,1b6a79f9-c078-4953-97c2-90b0864287ee,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515943.423296,49.643,615.265,1
769.831,1,775.131,1788515944.3931532,4,b01-o01-nano-c4,,8,False,192.198,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.633,43376eac-114b-4cf7-ab90-3db85f1e33ca,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515943.6180224,49.695,611.915,1
770.425,1,774.894,1788515944.5869617,4,b01-o01-nano-c4,,8,False,193.384,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.041,02559812-9c9d-4285-84ce-0e29a83f3b76,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515943.812069,49.277,606.838,1
767.129,1,771.584,1788515944.7794473,4,b01-o01-nano-c4,,8,False,191.994,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,575.135,95728d20-3205-41a3-a67b-51292cf09aab,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515944.0078642,49.671,604.584,1
769.385,1,774.183,1788515944.974826,4,b01-o01-nano-c4,,8,False,195.095,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,574.29,c3a1b9c7-6166-473d-a32a-76056b2b7b7b,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515944.2006454,49.696,606.546,1
770.68,1,775.231,1788515945.168406,4,b01-o01-nano-c4,,8,False,193.106,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.574,ce9de42f-249e-4308-a458-e48754e7fe59,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515944.393179,49.728,608.459,1
769.772,1,774.605,1788515945.3615959,4,b01-o01-nano-c4,,8,False,192.717,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.054,8ff88b2a-fee8-4d37-a64f-69bba8c3d526,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515944.5869944,49.69,607.294,1
769.457,1,775.395,1788515945.5548644,4,b01-o01-nano-c4,,8,False,192.454,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,577.003,d20e9346-5ea2-400d-809c-299d6c9af0e7,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515944.7794726,49.76,607.186,1
770.088,1,775.555,1788515945.7504425,4,b01-o01-nano-c4,,8,False,195.155,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,574.933,8341f1b0-7ed6-44a5-a095-db4cd4deba02,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515944.9748907,49.138,605.76,1
771.949,1,777.15,1788515945.9456463,4,b01-o01-nano-c4,,8,False,195.175,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,576.774,6d3157c5-cdc8-41ec-a2e1-be03ba941a88,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515945.168501,49.23,608.082,1
773.893,1,778.361,1788515946.1400445,4,b01-o01-nano-c4,,8,False,194.588,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,579.305,a148a392-b594-45f8-a69d-6c4dfc644752,Edge computing reduces latency by processing data closer,nano,1,12.0,ok,nano,1788515945.361684,49.419,612.798,1
297.791,1,315.947,1788515949.4596221,32,b01-o02-nano-c32,,8,False,297.776,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,0.016,ca016539-c29e-4211-82df-74acf39f863e,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1436775,39.17,122.013,2
533.274,1,549.684,1788515949.6973882,32,b01-o02-nano-c32,,8,False,236.548,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,296.725,dc5208c9-acaf-4fa9-b58a-b17011dd8b0d,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1477077,40.509,334.018,2
761.924,1,780.74,1788515949.9253113,32,b01-o02-nano-c32,,8,False,228.654,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,533.27,d542cd18-bccf-43cf-a913-1c978862ad14,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.144573,42.357,571.354,2
961.244,1,980.622,1788515950.125958,32,b01-o02-nano-c32,,8,False,199.242,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,762.002,1ea8d567-ff28-464c-abf1-dec83b3d9554,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1453393,48.058,793.209,2
,1,1014.925,1788515950.1792984,32,b01-o02-nano-c32,ConnectionResetError:[Errno 104] Connection reset by peer,,False,,,,,,060cb4ed-0c11-42fd-be42-ba9c5e6774de,,,2,12.0,error,nano,1788515949.1643758,,,2
,1,1010.305,1788515950.181202,32,b01-o02-nano-c32,ConnectionResetError:[Errno 104] Connection reset by peer,,False,,,,,,2ac9b0b8-1f45-4ce0-9cb1-1c809d7585b8,,,2,12.0,error,nano,1788515949.1708994,,,2
,1,1016.57,1788515950.181705,32,b01-o02-nano-c32,ConnectionResetError:[Errno 104] Connection reset by peer,,False,,,,,,ab73fc86-8f8c-4ad5-9963-6fef4bf20f44,,,2,12.0,error,nano,1788515949.1651378,,,2
1154.141,1,1172.568,1788515950.319182,32,b01-o02-nano-c32,,8,False,193.525,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,960.616,97ac24a0-8a29-4608-9ade-1665e047cfed,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.146619,49.742,991.987,2
1339.153,1,1362.295,1788515950.511652,32,b01-o02-nano-c32,,8,False,191.869,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,1147.284,b1f51262-f9f9-4e03-8151-0c6a22653b8f,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1493886,49.736,1187.931,2
1517.241,1,1554.363,1788515950.704809,32,b01-o02-nano-c32,,8,False,192.723,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,1324.518,8a0b3dc9-14f9-4fcc-b126-30619bbe0c23,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.150448,49.652,1354.388,2
1704.571,1,1746.861,1788515950.8984005,32,b01-o02-nano-c32,,8,False,193.006,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,1511.565,b4eccac4-0f8e-41bb-bc56-ddc4511bc63a,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1515446,49.715,1542.04,2
1906.641,1,1948.032,1788515951.1005216,32,b01-o02-nano-c32,,8,False,201.788,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,1704.853,4ee20e18-029b-46b5-ad65-ffffdb473d1e,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1524944,46.989,1734.978,2
2099.308,1,2138.415,1788515951.2932045,32,b01-o02-nano-c32,,8,False,192.611,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,1906.697,6407fa71-a8b2-44db-afc5-019544fae858,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1547916,49.735,1937.24,2
2282.186,1,2330.021,1788515951.4861193,32,b01-o02-nano-c32,,8,False,191.997,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,2090.189,8e12ecd2-32b7-4f07-894b-59339f866d49,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1560998,49.741,2123.868,2
2472.638,1,2525.82,1788515951.6795692,32,b01-o02-nano-c32,,8,False,192.924,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,2279.715,3073737e-fd26-460c-82a4-9c8664ca44a9,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1537538,49.695,2310.016,2
2664.105,1,2709.591,1788515951.8729627,32,b01-o02-nano-c32,,8,False,193.742,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,2470.363,1b99112c-1b8e-4892-b592-cd8021f70087,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1633716,49.5,2500.708,2
2855.681,1,2900.587,1788515952.0666208,32,b01-o02-nano-c32,,8,False,193.397,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,2662.284,31f2552d-1696-4120-986f-b4fcc585099b,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.166035,49.595,2694.244,2
3046.871,1,3099.6,1788515952.260407,32,b01-o02-nano-c32,,8,False,193.22,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,2853.65,f95e51b6-6ba7-4951-9a1b-0a4838baad67,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1608088,49.49,2883.446,2
3240.155,1,3282.627,1788515952.4541724,32,b01-o02-nano-c32,,8,False,193.496,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,3046.659,fd35aa4d-022a-4ddb-a1b4-4a5809dd0ca5,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1715477,49.493,3076.75,2
3433.14,1,3474.651,1788515952.6480768,32,b01-o02-nano-c32,,8,False,193.568,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,3239.572,21c34dd9-a737-4c4f-8f9c-a158c6d54ba8,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1734254,49.571,3270.402,2
3620.889,1,3672.948,1788515952.8406494,32,b01-o02-nano-c32,,8,False,192.059,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,3428.83,20dd4090-bd7e-4767-961e-27790a6157c6,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.1677036,49.582,3457.786,2
3570.189,1,3575.989,1788515953.0356936,32,b01-o02-nano-c32,,8,False,194.855,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,3375.333,58b0d89e-aa41-4cc3-8978-bdb3c2a0a6af,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.4597082,49.326,3406.506,2
3526.465,1,3531.38,1788515953.228861,32,b01-o02-nano-c32,,8,False,192.896,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,3333.569,bf415e67-1847-45bf-a2c4-ce83cb38e75c,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.6974845,49.715,3363.709,2
3493.487,1,3499.242,1788515953.4245863,32,b01-o02-nano-c32,,8,False,194.903,llama3.2:1b,etri-dev0001-jetorn,ACTIVE,3298.583,ce395cf7-22fb-4761-b41c-7e27e583e693,Edge computing reduces latency by processing data closer,nano,2,12.0,ok,nano,1788515949.92535,49.333,3329.545,2
