actual_e2e_ms,block,client_latency_ms,completed_timestamp,concurrency,condition_id,eval_count,excluded,inference_ms,model,node_id,node_state,queue_wait_ms,request_id,response,role,run_order,stage_seconds,status,target_node,timestamp,tokens_per_second,ttft_ms,within_block_order
1864.628,1,1870.755,1788522087.3687215,16,b01-o01-agx-c16,8,False,178.02,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,1686.607,0e465c80-ac55-4fc3-9cbe-b54f18c557e3,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522085.4979687,280.259,1835.544,1
2060.919,1,2066.303,1788522087.5648468,16,b01-o01-agx-c16,8,False,196.251,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,1864.669,01acf992-b1a9-4317-bace-d35537a6e03d,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522085.4985445,280.721,2032.223,1
2239.957,1,2245.783,1788522087.7441564,16,b01-o01-agx-c16,8,False,179.023,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2060.935,d366e2d9-ff9f-4e87-bd00-8a31e398ae99,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522085.4983745,280.84,2211.243,1
2442.858,1,2447.857,1788522087.947164,16,b01-o01-agx-c16,8,False,202.943,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2239.914,3b49d532-3869-488d-b19d-8c15a47bdaac,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522085.4993088,279.105,2413.979,1
2621.915,1,2627.637,1788522088.126455,16,b01-o01-agx-c16,8,False,178.998,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2442.917,9a1156b4-8849-45a4-be71-6eda0490e8e7,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522085.4988196,281.413,2592.974,1
2612.823,1,2614.555,1788522088.3035507,16,b01-o01-agx-c16,8,False,177.218,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2435.605,abb5992f-1e01-49a2-b063-ca313cc1a87a,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522085.6889973,281.264,2584.028,1
2616.062,1,2617.844,1788522088.4872189,16,b01-o01-agx-c16,8,False,183.363,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2432.699,443d6215-44e2-46cf-9b0d-6b85a3f6e132,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522085.8693774,279.349,2587.174,1
2627.588,1,2629.297,1788522088.6777747,16,b01-o01-agx-c16,8,False,190.493,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2437.095,21ef7296-7fa9-4aa1-bcab-3f7faa61ce76,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522086.04848,281.829,2598.845,1
2629.504,1,2630.923,1788522088.8658774,16,b01-o01-agx-c16,8,False,188.204,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2441.3,6978dddf-57a7-4ca0-a9c8-6de7904516e9,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522086.2349555,280.259,2600.66,1
2651.8,1,2653.281,1788522089.0684977,16,b01-o01-agx-c16,8,False,202.472,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2449.328,ec258237-55bb-430a-9441-99ba3569a396,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522086.4152193,279.945,2622.73,1
2708.526,1,3771.785,1788522089.2713583,16,b01-o01-agx-c16,8,False,202.729,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2505.797,022e610e-8ec8-41bb-be12-f37c2fdba925,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522085.4995756,264.262,2678.081,1
2900.538,1,3964.336,1788522089.4634125,16,b01-o01-agx-c16,8,False,191.924,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2708.614,6874727d-6075-46c6-9655-ad636b0f44f8,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522085.499077,281.413,2871.851,1
3040.236,1,3041.725,1788522089.6450117,16,b01-o01-agx-c16,8,False,181.683,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2858.553,53d27bcc-635a-4ac2-8cfa-bf3ae723a192,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522086.6032877,280.23,3011.625,1
3049.807,1,3051.174,1788522089.8330567,16,b01-o01-agx-c16,8,False,188.03,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2861.777,95564199-9fe4-4bf1-810b-f7a4712c9167,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522086.7818835,280.859,3021.107,1
3052.997,1,3054.414,1788522090.0339928,16,b01-o01-agx-c16,8,False,200.768,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2852.229,5304ed62-c925-4cca-8928-ec0a93c0eeb2,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522086.9795797,281.373,3024.317,1
3018.431,1,3020.092,1788522090.2106578,16,b01-o01-agx-c16,8,False,176.313,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2842.118,37aaa1fb-c58e-49ac-8407-960483bcbe8b,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522087.1905682,277.643,2989.047,1
3017.76,1,3019.052,1788522090.3878026,16,b01-o01-agx-c16,8,False,177.278,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2840.482,90846b45-e37b-4dc3-8e13-ff34ef1789f4,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522087.3687518,281.057,2989.024,1
2993.208,1,2994.857,1788522090.5597239,16,b01-o01-agx-c16,8,False,171.628,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2821.58,c53ee11a-4dd5-419e-8d4b-c11739acf8fa,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522087.5648685,280.948,2964.28,1
2993.18,1,2994.589,1788522090.7387655,16,b01-o01-agx-c16,8,False,178.968,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2814.213,2c854fe4-d924-4cb8-9772-cbd22786f478,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522087.7441778,281.68,2964.404,1
2966.14,1,2967.606,1788522090.9148,16,b01-o01-agx-c16,8,False,175.878,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2790.262,a370fdcc-45f8-4b6e-80c2-1af79da76661,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522087.9471962,278.232,2936.775,1
2971.681,1,2973.381,1788522091.099864,16,b01-o01-agx-c16,8,False,184.958,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2786.722,07ed4dfe-d373-47e6-8987-0ab98c0d7389,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522088.1264856,280.505,2942.511,1
2977.669,1,2979.224,1788522091.2828052,16,b01-o01-agx-c16,8,False,183.127,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2794.542,dd1ed9e6-1bc5-4854-89a6-0a4fef0829ef,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522088.3035822,280.751,2948.925,1
2978.968,1,2980.478,1788522091.4677274,16,b01-o01-agx-c16,8,False,184.721,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2794.247,17c32de1-51dd-4ec9-92fa-1ce26adcefa4,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522088.48725,282.336,2950.351,1
2966.664,1,2968.141,1788522091.645948,16,b01-o01-agx-c16,8,False,178.192,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2788.472,047c55b2-4ad8-40fc-8ff7-6a72310a4e1f,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522088.6778078,282.257,2938.075,1
2970.746,1,2972.156,1788522091.838054,16,b01-o01-agx-c16,8,False,191.94,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2778.806,06a381d8-2074-4d52-8391-a18ea04ffda2,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522088.8658993,281.522,2941.922,1
2959.822,1,2961.353,1788522092.0298798,16,b01-o01-agx-c16,8,False,191.74,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2768.082,62481635-4d7e-4a98-a579-38eeaa4cab5c,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522089.068529,277.566,2930.459,1
2936.939,1,2938.484,1788522092.2098725,16,b01-o01-agx-c16,8,False,180.043,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2756.896,a93062a2-1ee4-4e89-9dbe-828e15c48582,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522089.2713892,281.245,2908.26,1
2928.865,1,2930.212,1788522092.3936453,16,b01-o01-agx-c16,8,False,183.622,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2745.243,2109a3cc-459a-4e89-b520-a4edc5bb8882,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522089.4634347,281.067,2900.225,1
2939.14,1,2940.619,1788522092.5856514,16,b01-o01-agx-c16,8,False,191.924,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2747.216,e3216f12-cbd5-4751-a254-56aa2112c5e5,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522089.645034,281.462,2910.247,1
2931.473,1,2932.873,1788522092.7659473,16,b01-o01-agx-c16,8,False,180.111,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2751.362,39f68d9e-177e-4674-a654-021c604c37db,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522089.833076,281.522,2902.604,1
2930.599,1,2932.04,1788522092.9660535,16,b01-o01-agx-c16,8,False,200.205,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2730.393,07239af5-3e8b-4fb1-bd81-d0b242b5717f,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522090.0340145,279.125,2901.69,1
2939.727,1,2941.361,1788522093.1520476,16,b01-o01-agx-c16,8,False,185.806,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2753.921,53c167e2-0143-4b1d-9415-3a623cfdbd27,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522090.2106893,281.968,2910.911,1
2938.551,1,2940.057,1788522093.3278801,16,b01-o01-agx-c16,8,False,175.737,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2762.814,54b8c08f-f2d5-4715-88f8-60ef59128506,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522090.3878255,280.928,2909.633,1
2950.944,1,2952.391,1788522093.5121434,16,b01-o01-agx-c16,8,False,184.311,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2766.633,b0d3444a-91f1-411e-8f47-2e2d79af6071,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522090.559755,280.643,2922.3,1
2968.824,1,2970.527,1788522093.7093213,16,b01-o01-agx-c16,8,False,196.973,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2771.851,84a36da0-51b4-41ad-b753-713f7ad56d52,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522090.7387965,281.71,2940.069,1
2978.038,1,2979.54,1788522093.8943706,16,b01-o01-agx-c16,8,False,184.957,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2793.081,85209348-58d9-46ad-9fd6-2e2404cc01ae,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522090.914833,280.889,2949.204,1
3005.804,1,3007.378,1788522094.1072726,16,b01-o01-agx-c16,8,False,212.855,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2792.949,ab08c483-1264-4766-8b04-21665b1d5272,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522091.0998967,281.551,2977.077,1
3017.712,1,3019.121,1788522094.3019464,16,b01-o01-agx-c16,8,False,194.56,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2823.152,00d59ee3-d6c2-46f0-88be-b04177320737,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522091.2828276,281.68,2988.941,1
3016.502,1,3017.943,1788522094.4856892,16,b01-o01-agx-c16,8,False,183.775,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2832.727,7196db09-8871-4897-a7a4-68c53a661129,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522091.4677482,281.938,2987.771,1
3018.135,1,3019.383,1788522094.6653516,16,b01-o01-agx-c16,8,False,179.576,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2838.559,f9053a80-4455-441f-b148-9aded4fb7456,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522091.6459694,281.988,2989.536,1
3003.375,1,3004.855,1788522094.8429298,16,b01-o01-agx-c16,8,False,177.406,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2825.968,830b86de-ff6c-4b7b-b789-6b1e230d249c,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522091.8380759,280.456,2974.603,1
2983.654,1,2985.23,1788522095.0151417,16,b01-o01-agx-c16,8,False,172.153,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2811.502,1bc3cef1-b032-4a78-9bdc-d95c554b38a4,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522092.0299118,281.452,2954.956,1
2979.768,1,2980.992,1788522095.1908844,16,b01-o01-agx-c16,8,False,175.698,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2804.07,c9eb234f-6fa3-47c9-b81a-c1758ba4f232,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522092.2098935,281.334,2951.087,1
2976.095,1,2977.47,1788522095.3711421,16,b01-o01-agx-c16,8,False,180.019,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2796.075,b45d8d79-738d-4bfd-b64e-3d1eaac206e3,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522092.3936741,281.363,2947.186,1
2957.8,1,2959.267,1788522095.5449479,16,b01-o01-agx-c16,8,False,173.948,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2783.853,ebb2e1bd-97eb-4810-bf48-f3f567202ee9,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522092.5856812,281.284,2929.136,1
2954.584,1,2955.754,1788522095.7217226,16,b01-o01-agx-c16,8,False,176.6,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2777.984,be6ffb49-b1e3-48bc-8093-68a4e04a74d0,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522092.76597,281.998,2926.008,1
2964.761,1,2966.206,1788522095.9322793,16,b01-o01-agx-c16,8,False,210.322,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2754.439,38ec502c-9a70-4e79-a852-d3a1ded5b585,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522092.9660752,281.799,2935.947,1
2990.399,1,2992.026,1788522096.1441016,16,b01-o01-agx-c16,8,False,211.803,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2778.596,efde06ef-e74d-4d29-9a01-51f7713e24f5,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522093.152078,281.938,2961.491,1
3002.664,1,3004.252,1788522096.332163,16,b01-o01-agx-c16,8,False,187.958,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2814.705,5e916803-7b10-4c9c-b624-0ce04aedd569,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522093.3279128,279.193,2973.515,1
3016.576,1,3018.076,1788522096.530249,16,b01-o01-agx-c16,8,False,197.943,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2818.633,040ac5c3-1f45-4b37-bce3-563cdd5a33a9,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522093.5121744,281.869,2987.631,1
2993.368,1,2995.004,1788522096.7043548,16,b01-o01-agx-c16,8,False,174.016,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2819.352,30e5b730-74c0-4b02-9b7a-92ec674065b2,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522093.7093525,281.76,2964.629,1
2990.773,1,2992.405,1788522096.8868043,16,b01-o01-agx-c16,8,False,182.399,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2808.374,66d369ff-829f-486d-a528-9c135b6f525e,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522093.8944013,281.938,2962.001,1
2964.928,1,2966.589,1788522097.0738893,16,b01-o01-agx-c16,8,False,186.922,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2778.007,c5c5d117-6600-4ed2-aaf2-97bf0a22ecb4,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522094.107302,278.261,2935.504,1
2944.801,1,2946.37,1788522097.2483437,16,b01-o01-agx-c16,8,False,174.575,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2770.226,493908e1-7134-4b3b-b75f-97040a2c216e,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522094.3019757,281.334,2916.112,1
2969.402,1,2970.988,1788522097.4567037,16,b01-o01-agx-c16,8,False,208.193,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2761.209,db407772-6be5-4eea-9d5f-0e16a2b7ec63,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522094.4857183,279.623,2940.57,1
2965.378,1,2966.877,1788522097.6322482,16,b01-o01-agx-c16,8,False,175.464,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2789.915,b7ffb13a-ca38-4db7-8ae3-ed3194a1a8c6,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522094.6653733,281.156,2936.63,1
2968.029,1,2969.382,1788522097.8123348,16,b01-o01-agx-c16,8,False,180.042,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2787.987,7dbd571d-35be-48c5-bdae-6c2bfbbf95c2,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522094.8429532,280.525,2939.093,1
2972.268,1,2973.427,1788522097.9885895,16,b01-o01-agx-c16,8,False,176.311,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2795.957,305c9c57-2d65-44de-9715-0a6d00bb9f79,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522095.015163,282.078,2943.564,1
2976.882,1,2978.56,1788522098.169464,16,b01-o01-agx-c16,8,False,180.53,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2796.351,66084ba9-dd39-4a63-b3bf-9576d6ee7bfb,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522095.1909058,281.363,2948.1,1
2968.906,1,2970.418,1788522098.3415885,16,b01-o01-agx-c16,8,False,172.221,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2796.685,4098b126-f321-456b-ad25-dc54a07312c7,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522095.3711712,281.869,2940.136,1
2979.444,1,2980.683,1788522098.5256495,16,b01-o01-agx-c16,8,False,183.996,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2795.448,cbfbc6f3-06ae-4c24-ae76-d45b71890b32,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522095.5449688,281.037,2950.565,1
2989.701,1,2991.017,1788522098.7127633,16,b01-o01-agx-c16,8,False,186.968,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2802.734,64ef7608-d0f1-408e-b005-d59f1e35c779,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522095.7217479,276.692,2960.47,1
2960.214,1,2961.696,1788522098.894005,16,b01-o01-agx-c16,8,False,181.087,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2779.128,92327e53-6673-45ce-8b96-078cf3f48975,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522095.9323108,281.7,2931.389,1
2928.079,1,2929.542,1788522099.073674,16,b01-o01-agx-c16,8,False,179.801,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2748.278,555022d3-7776-44bb-8411-cac24a8147c6,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522096.1441326,281.581,2899.258,1
2926.773,1,2928.337,1788522099.2605295,16,b01-o01-agx-c16,8,False,186.746,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2740.026,4f77c7c1-6f80-4032-ab92-7f0ac3f65b95,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522096.3321936,281.839,2898.066,1
2917.138,1,2918.573,1788522099.4488432,16,b01-o01-agx-c16,8,False,188.176,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2728.963,d3d327bb-6a48-4c3f-9117-0876203f9909,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522096.5302715,280.909,2888.441,1
2927.759,1,2929.097,1788522099.6334798,16,b01-o01-agx-c16,8,False,184.576,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2743.183,e1603516-af43-4a17-87ed-54c6ad21787b,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522096.704385,280.348,2898.917,1
2949.637,1,2951.295,1788522099.838128,16,b01-o01-agx-c16,8,False,204.312,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2745.325,05c0a8bb-5125-4f26-9d3d-852d30f93709,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522096.8868356,275.311,2920.182,1
2957.087,1,2958.315,1788522100.0322587,16,b01-o01-agx-c16,8,False,194.212,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2762.875,a5640bd7-11d2-4439-ad9e-ca99977c8048,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522097.0739446,275.586,2927.503,1
2966.816,1,2967.962,1788522100.2163332,16,b01-o01-agx-c16,8,False,183.914,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2782.901,0a502003-0089-4b28-97a7-948c0beb2dff,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522097.2483735,279.193,2937.586,1
2947.07,1,2948.7,1788522100.4054322,16,b01-o01-agx-c16,8,False,188.832,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2758.238,90a270e0-2fda-4315-9ff6-6e6f2b1617b0,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522097.4567344,281.452,2918.184,1
2962.418,1,2964.083,1788522100.5963604,16,b01-o01-agx-c16,8,False,190.752,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2771.665,db8f3ac4-1d12-417e-8d47-1520bdad0b3f,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522097.6322792,280.554,2933.501,1
2969.892,1,2971.387,1788522100.783742,16,b01-o01-agx-c16,8,False,187.52,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2782.372,8fa8d46e-485f-4210-a9bf-78c91388ea02,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522097.8123558,280.544,2941.165,1
3001.445,1,3002.727,1788522100.9913373,16,b01-o01-agx-c16,8,False,207.609,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2793.836,33d22641-5747-4c37-b76b-6300fbf0aced,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522097.9886107,281.859,2972.847,1
3010.09,1,3011.804,1788522101.1812983,16,b01-o01-agx-c16,8,False,189.574,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2820.516,34c6647d-c113-4747-b7c4-77868cfca731,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522098.1694963,282.107,2981.431,1
3010.146,1,3011.699,1788522101.3533165,16,b01-o01-agx-c16,8,False,172.007,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2838.139,267f108e-0abc-482d-b5e1-a501bc320160,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522098.3416195,280.132,2981.047,1
2998.222,1,2999.605,1788522101.5252857,16,b01-o01-agx-c16,8,False,171.984,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2826.238,1d3e20b1-82c0-4614-9e3c-1055be3460b0,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522098.5256815,282.097,2969.442,1
2989.574,1,2991.286,1788522101.7040777,16,b01-o01-agx-c16,8,False,178.478,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,2811.095,55d33195-04e3-43a1-bb6b-65354006c920,Edge computing reduces latency by processing data closer,agx,1,15.0,ok,agx,1788522098.7127934,282.207,2960.895,1
